event_district_id,event_id,source_record_id,state,district,start_date,end_date,date_precision,district_source,district_resolution_evidence,state_resolution_source,state_resolution_evidence,aoi_level,district_resolution_source_class,district_resolution_evidence_type,district_resolution_circularity_risk,district_resolution_source_url,flood_area_km2,flood_ratio,aoi_area_km2,satellite_source,satellite_status,aoi_match_status,geometry_id,route_reason,spec_version,sits_status,converter_decision,eligible_km2,flood_ratio_eligible,legacy_flood_area_km2,legacy_satellite_source,article_count,article_collection_status,count_source,query_collection_status,missing_text_count,candidate_article_count,heuristic_pass_count,classified_article_count,unresolved_article_count,article_count_is_lower_bound,coverage_scope,window_days,uncertain_count,urban_population_share,total_population,urban_population,rural_population,census_year,census_source,census_match_status,census_district_code,district_match_status,exclusion_reason,analysis_eligible
E090::etawah,E090,2019-0331-IND,Uttar Pradesh,Etawah,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Etawah\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E090\"", \""evidence_note\"": \""Official MHA cumulative affected-district list.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 522, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Uttar Pradesh\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:70081"", ""gadm:IND.34_1"", ""location:(?<![A-Za-z])Uttar\\ Pradesh(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,294.4786,0.1366,2156.538962907565,S1,observed,matched,17906.0,interim_s1_only,fs1-3016a20fd3ad,ok,,2003.7716,0.147,21.8824,NDWI,,incomplete,llm_qa,complete,545,546,0,0,546,False,local_state_plus_targeted_bigquery,14,546,0.2315695311067701,1581810.0,366299.0,1215511.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,161,resolved,article_collection_incomplete;article_count_missing_or_invalid,False
E090::sant%20kabir%20nagar,E090,2019-0331-IND,Uttar Pradesh,Sant Kabir Nagar,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Sant Kabir Nagar\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E090\"", \""evidence_note\"": \""Official MHA cumulative affected-district list.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 535, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Uttar Pradesh\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:70081"", ""gadm:IND.34_1"", ""location:(?<![A-Za-z])Uttar\\ Pradesh(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,134.0377,0.1008,1329.179989070325,S1,observed,matched,70275.0,interim_s1_only,fs1-3016a20fd3ad,ok,,1268.8107,0.1056,132.941,SITS_NDWI,,incomplete,llm_qa,complete,545,545,0,0,545,False,local_state_plus_targeted_bigquery,14,545,0.074937193290745,1715183.0,128531.0,1586652.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,186,resolved,article_collection_incomplete;article_count_missing_or_invalid,False
E090::shrawasti,E090,2019-0331-IND,Uttar Pradesh,Shrawasti,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Shrawasti\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E090\"", \""evidence_note\"": \""Official MHA cumulative affected-district list.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 536, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Uttar Pradesh\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:70081"", ""gadm:IND.34_1"", ""location:(?<![A-Za-z])Uttar\\ Pradesh(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,397.5411,0.2039,1950.0124338087928,S1,observed,matched,76128533B34832354589031,interim_s1_only,fs1-3016a20fd3ad,ok,,1867.7991,0.2128,21.574,SITS_NDWI,,incomplete,llm_qa,complete,545,545,0,0,545,False,local_state_plus_targeted_bigquery,14,545,0.0345895373115761,1117361.0,38649.0,1078712.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,181,resolved,article_collection_incomplete;article_count_missing_or_invalid,False
E091::almora,E091,2019-0331-IND,Uttarakhand,Almora,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Almora\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E091\"", \""evidence_note\"": \""Official MHA states all 13 districts were affected during the monsoon/flood season.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 539, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Uttarakhand\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:70082"", ""gadm:IND.35_1"", ""location:(?<![A-Za-z])Uttarakand(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,6.9545,0.0022,3105.697721313062,S1,observed,matched,70280.0,interim_s1_only,fs1-3016a20fd3ad,ok,,84.8558,0.082,6.9545,S1,,incomplete,llm_qa,complete,85,85,0,0,85,False,local_state_plus_targeted_bigquery,14,85,0.1001018464079061,622506.0,62314.0,560192.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,064,resolved,article_collection_incomplete;article_count_missing_or_invalid,False
E091::bageshwar,E091,2019-0331-IND,Uttarakhand,Bageshwar,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Bageshwar\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E091\"", \""evidence_note\"": \""Official MHA states all 13 districts were affected during the monsoon/flood season.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 540, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Uttarakhand\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:70082"", ""gadm:IND.35_1"", ""location:(?<![A-Za-z])Uttarakand(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,1.5446,0.0007,2283.823715697251,S1,observed,matched,70281.0,interim_s1_only,fs1-3016a20fd3ad,ok,,38.1041,0.0405,1.5446,S1,,incomplete,llm_qa,complete,85,85,0,0,85,False,local_state_plus_targeted_bigquery,14,85,0.0349329352284357,259898.0,9079.0,250819.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,063,resolved,article_collection_incomplete;article_count_missing_or_invalid,False
E091::pauri%20garhwal,E091,2019-0331-IND,Uttarakhand,Pauri Garhwal,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Pauri Garhwal\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E091\"", \""evidence_note\"": \""Official MHA states all 13 districts were affected during the monsoon/flood season.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 546, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Uttarakhand\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:70082"", ""gadm:IND.35_1"", ""location:(?<![A-Za-z])Uttarakand(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,2.6667,0.0005,5461.918144346134,S1,observed,matched,17910.0,interim_s1_only,fs1-3016a20fd3ad,ok,,373.3441,0.0071,4.2996,NDWI,,incomplete,llm_qa,complete,85,85,0,0,85,False,local_state_plus_targeted_bigquery,14,85,0.1639862586956237,687271.0,112703.0,574568.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;crosswalk=district_name_crosswalk.csv;sha256=c8dc691ab763e799cc1aafb29e9c17ab287710bd63447ad37281418d902c30e9,matched_crosswalk,061,resolved,article_collection_incomplete;article_count_missing_or_invalid,False
E091::rudraprayag,E091,2019-0331-IND,Uttarakhand,Rudraprayag,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Rudraprayag\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E091\"", \""evidence_note\"": \""Official MHA states all 13 districts were affected during the monsoon/flood season.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 548, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Uttarakhand\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:70082"", ""gadm:IND.35_1"", ""location:(?<![A-Za-z])Uttarakand(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,0.8348,0.0007,1215.2753847771737,S1,observed,matched,70286.0,interim_s1_only,fs1-3016a20fd3ad,ok,,13.0587,0.0639,0.8348,S1,,incomplete,llm_qa,complete,85,85,0,0,85,False,local_state_plus_targeted_bigquery,14,85,0.0409641537858307,242285.0,9925.0,232360.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,058,resolved,article_collection_incomplete;article_count_missing_or_invalid,False
E091::tehri%20garhwal,E091,2019-0331-IND,Uttarakhand,Tehri Garhwal,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Tehri Garhwal\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E091\"", \""evidence_note\"": \""Official MHA states all 13 districts were affected during the monsoon/flood season.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 549, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Uttarakhand\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:70082"", ""gadm:IND.35_1"", ""location:(?<![A-Za-z])Uttarakand(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,2.3605,0.0005,4393.487663681659,S1,observed,matched,70287.0,interim_s1_only,fs1-3016a20fd3ad,ok,,46.9933,0.0502,0.3592,NDWI,,incomplete,llm_qa,complete,85,85,0,0,85,False,local_state_plus_targeted_bigquery,14,85,0.1133228098124023,618931.0,70139.0,548792.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,059,resolved,article_collection_incomplete;article_count_missing_or_invalid,False
E092::alipurduar,E092,2019-0331-IND,West Bengal,Alipurduar,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Alipurduar\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E092\"", \""evidence_note\"": \""Official MHA cumulative affected-district list.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 552, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""West Bengal\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:1511"", ""gadm:IND.36_1"", ""location:(?<![A-Za-z])West\\ Bengal(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,157.1175,0.056,2805.571892812845,S1,observed,matched,76128533B23858286755005,interim_s1_only,fs1-3016a20fd3ad,ok,,2397.164,0.0655,157.1175,S1,5.0,partial,llm_qa_observed_lower_bound,complete,317,325,0,6,319,True,local_state_plus_targeted_bigquery,14,319,,,,,2011,census_2011_official,unmatched,,resolved,census_unmatched;census_invalid;census_population_inconsistent,False
E092::bankura,E092,2019-0331-IND,West Bengal,Bankura,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Bankura\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E092\"", \""evidence_note\"": \""Official MHA cumulative affected-district list.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 553, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""West Bengal\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:1511"", ""gadm:IND.36_1"", ""location:(?<![A-Za-z])West\\ Bengal(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,175.3457,0.0251,6981.566770524623,S1,observed,matched,17945.0,interim_s1_only,fs1-3016a20fd3ad,ok,,6480.2521,0.0271,27.153,NDWI,,incomplete,llm_qa,complete,317,317,0,0,317,False,local_state_plus_targeted_bigquery,14,317,0.0833472814049869,3596674.0,299773.0,3296901.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,339,resolved,article_collection_incomplete;article_count_missing_or_invalid,False
E092::dakshin%20dinajpur,E092,2019-0331-IND,West Bengal,Dakshin Dinajpur,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Dakshin Dinajpur\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E092\"", \""evidence_note\"": \""Official MHA cumulative affected-district list.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 556, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""West Bengal\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:1511"", ""gadm:IND.36_1"", ""location:(?<![A-Za-z])West\\ Bengal(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,860.2229,0.4081,2107.683120443892,S1,observed,matched,70290.0,interim_s1_only,fs1-3016a20fd3ad,ok,,1989.8222,0.4323,860.2229,S1,,incomplete,llm_qa,complete,317,317,0,0,317,False,local_state_plus_targeted_bigquery,14,317,0.1409642564828226,1676276.0,236295.0,1439981.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,331,resolved,article_collection_incomplete;article_count_missing_or_invalid,False
E092::darjeeling,E092,2019-0331-IND,West Bengal,Darjeeling,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Darjeeling\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E092\"", \""evidence_note\"": \""Official MHA cumulative affected-district list.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 557, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""West Bengal\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:1511"", ""gadm:IND.36_1"", ""location:(?<![A-Za-z])West\\ Bengal(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,39.8227,0.0191,2082.4452472301264,S1,observed,matched,76128533B17109302371020,interim_s1_only,fs1-3016a20fd3ad,ok,,826.6807,0.0482,1.27,SITS_NDWI,5.0,partial,llm_qa_observed_lower_bound,complete,317,327,0,6,321,True,local_state_plus_targeted_bigquery,14,321,,,,,2011,census_2011_official,unmatched,,resolved,census_unmatched;census_invalid;census_population_inconsistent,False
E092::east%20medinipur,E092,2019-0331-IND,West Bengal,East Medinipur,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""East Medinipur\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E092\"", \""evidence_note\"": \""Official MHA cumulative affected-district list.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 558, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""West Bengal\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:1511"", ""gadm:IND.36_1"", ""location:(?<![A-Za-z])West\\ Bengal(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,159.372,0.0379,4206.535570897585,S1,observed,matched,76128533B25373378863054,interim_s1_only,fs1-3016a20fd3ad,ok,,3810.954,0.0418,34.5026,NDWI,,incomplete,llm_qa,complete,317,317,0,0,317,False,local_state_plus_targeted_bigquery,14,317,0.1163125076655137,5095875.0,592714.0,4503161.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;crosswalk=district_name_crosswalk.csv;sha256=c8dc691ab763e799cc1aafb29e9c17ab287710bd63447ad37281418d902c30e9,matched_crosswalk,345,resolved,article_collection_incomplete;article_count_missing_or_invalid,False
E092::hooghly,E092,2019-0331-IND,West Bengal,Hooghly,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Hooghly\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E092\"", \""evidence_note\"": \""Official MHA cumulative affected-district list.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 559, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""West Bengal\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:1511"", ""gadm:IND.36_1"", ""location:(?<![A-Za-z])West\\ Bengal(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,99.6714,0.0316,3153.550053477295,S1,observed,matched,76128533B81857725777974,interim_s1_only,fs1-3016a20fd3ad,ok,,2927.0037,0.0341,3.9959,SITS_NDWI,,incomplete,llm_qa,complete,317,317,0,0,317,False,local_state_plus_targeted_bigquery,14,317,0.3856573799021406,5519145.0,2128499.0,3390646.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;crosswalk=district_name_crosswalk.csv;sha256=c8dc691ab763e799cc1aafb29e9c17ab287710bd63447ad37281418d902c30e9,matched_crosswalk,338,resolved,article_collection_incomplete;article_count_missing_or_invalid,False
