event_district_id,event_id,state,district,start_date,year,aoi_status,aoi_error,aoi_area_km2,eligible_km2,utm_epsg,grid_tiles,grid_blocks,s1_pre_images,s1_post_images,sr_pre_images,sr_post_images,sr_baseline_candidates,sr_baseline_months,sr_post_seen_frac,sr_pre_seen_frac,sr_optical_observed_frac,sr_status,sr_reason,sr_kept_tiles,sr_kept_km2,sr_usable_km2,sr_usable_frac,sr_new_water_c_km2,sr_fine_scale_m,sr_error,l1c_pre_images,l1c_post_images,l1c_baseline_candidates,l1c_baseline_months,l1c_post_seen_frac,l1c_pre_seen_frac,l1c_optical_observed_frac,l1c_status,l1c_reason,l1c_kept_tiles,l1c_kept_km2,l1c_usable_km2,l1c_usable_frac,l1c_new_water_c_km2,l1c_fine_scale_m,l1c_error,probe_version,spec_version,elapsed_s
E057::thane,E057,Maharashtra,Thane,2017-08-29,2017,matched,,9454.897,5799.553,EPSG:32643,40090.0,168.0,10.0,6.0,0.0,0.0,5.0,2017-02|2017-03|2017-04|2017-05,0.0,0.0,0.0,unavailable,no_post_imagery,,,,,,,,12.0,12.0,5.0,2017-02|2017-03|2017-04|2017-05,0.453820674720855,0.19614571704960299,0.07447905675251064,ok,ok,8735.6,3578.09,514.855,0.0888,5.994,40.0,,feas-1,fs1-7f9da549b693,33.8
E058::chenai,E058,Tamil Nadu,Chenai,2017-10-30,2017,failed,district AOI match failed for Tamil Nadu/Chenai: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.8
E058::chennai,E058,Tamil Nadu,Chennai,2017-10-30,2017,matched,,196.631,192.641,EPSG:32644,768.0,4.0,2.0,1.0,0.0,0.0,2.0,,0.0,0.0,0.0,unavailable,no_post_imagery,,,,,,,,3.0,1.0,8.0,2016-10|2017-02|2017-04|2017-06,0.0601600501874955,0.5610905001437513,0.040026781374325617,ok,ok,7.0,2.866,1.565,0.0081,0.319,40.0,,feas-1,fs1-7f9da549b693,10.2
E059::district_missing,E059,Tripura,district_missing,2018-05-17,2018,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E060::dakshin%20kannad,E060,Karnataka,Dakshin Kannad,2018-05-29,2018,matched,,4579.824,2067.557,EPSG:32643,19656.0,80.0,5.0,2.0,0.0,2.0,3.0,,0.303127426205876,0.0,0.0,unavailable,no_pre_imagery,,,,,,,,15.0,6.0,7.0,2016-05|2017-05|2018-02|2018-03,0.47222141534676987,0.9640670561288565,0.21735841232807673,ok,ok,3368.3,1379.67,458.465,0.2217,1.102,40.0,,feas-1,fs1-7f9da549b693,27.5
E060::dakshina%20kannada,E060,Karnataka,Dakshina Kannada,2018-05-29,2018,failed,district AOI match failed for Karnataka/Dakshina Kannada: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,2.7
E060::udupi,E060,Karnataka,Udupi,2018-05-29,2018,matched,,3905.247,2431.958,EPSG:32643,19549.0,88.0,9.0,4.0,1.0,3.0,5.0,2016-05|2018-01|2018-02|2018-03,0.25737155200782386,0.026726871067280757,0.001026751069351947,ok,ok,1610.7,659.725,1.251,0.0005,0.0,40.0,,23.0,7.0,7.0,2017-05|2018-02|2018-03|2018-04,0.518534422597569,0.9969262715593237,0.35551472274198137,ok,ok,2458.0,1006.808,507.815,0.2088,1.586,40.0,,feas-1,fs1-7f9da549b693,120.4
E061::district_missing,E061,Assam,district_missing,2018-06-22,2018,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E064::district_missing,E064,Odisha,district_missing,2018-07-20,2018,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E065::district_missing,E065,Rajasthan,district_missing,2018-07-26,2018,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E066::district_missing,E066,Uttar Pradesh,district_missing,2018-07-26,2018,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E067::barpeta,E067,Assam,Barpeta,2018-08-02,2018,matched,,3253.623,2977.258,EPSG:32646,12726.0,56.0,12.0,7.0,0.0,0.0,3.0,,0.0,0.0,0.0,unavailable,no_post_imagery,,,,,,,,13.0,8.0,8.0,2018-01|2018-02|2018-03|2018-04,0.6667605470248206,0.7976172249807479,0.4490649605123014,ok,ok,4504.1,1844.864,782.027,0.2627,7.464,40.0,,feas-1,fs1-7f9da549b693,53.1
E067::darrang,E067,Assam,Darrang,2018-08-02,2018,matched,,3426.968,3280.833,EPSG:32646,12932.0,56.0,10.0,6.0,0.0,0.0,3.0,,0.0,0.0,0.0,unavailable,no_post_imagery,,,,,,,,10.0,6.0,8.0,2018-02|2018-03|2018-04|2018-05,0.32245264180179045,0.4987215475960441,0.1720634739535182,ok,ok,2211.2,905.702,380.275,0.1159,4.341,40.0,,feas-1,fs1-7f9da549b693,45.7
E067::dhemaji,E067,Assam,Dhemaji,2018-08-02,2018,matched,,2503.348,2349.83,EPSG:32646,20291.0,91.0,9.0,5.0,0.0,0.0,1.0,,0.0,0.0,0.0,unavailable,no_post_imagery,,,,,,,,10.0,6.0,9.0,2018-01|2018-02|2018-03|2018-04,0.8221661652621618,0.3534474326246455,0.24827503874654147,ok,ok,4918.0,2014.431,494.732,0.2105,8.768,40.0,,feas-1,fs1-7f9da549b693,69.1
E067::golaghat,E067,Assam,Golaghat,2018-08-02,2018,matched,,3532.268,3374.77,EPSG:32646,27160.0,117.0,12.0,7.0,0.0,0.0,3.0,,0.0,0.0,0.0,unavailable,no_post_imagery,,,,,,,,4.0,4.0,9.0,2018-01|2018-02|2018-03|2018-04,0.9111135776163761,0.6166276460201465,0.49896389723718515,ok,ok,7739.4,3170.046,1415.439,0.4194,46.879,40.0,,feas-1,fs1-7f9da549b693,27.5
E067::lakhimpur,E067,Assam,Lakhimpur,2018-08-02,2018,matched,,2886.524,2724.618,EPSG:32646,16940.0,72.0,11.0,7.0,0.0,0.0,1.0,,0.0,0.0,0.0,unavailable,no_post_imagery,,,,,,,,5.0,4.0,9.0,2018-01|2018-02|2018-03|2018-04,0.9624579630273254,0.4555467398871619,0.4715312002670695,ok,ok,6710.9,2748.766,975.972,0.3582,18.984,40.0,,feas-1,fs1-7f9da549b693,55.3
E067::sivasagar,E067,Assam,Sivasagar,2018-08-02,2018,failed,district AOI match failed for Assam/Sivasagar: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.4
E067::sonitpur,E067,Assam,Sonitpur,2018-08-02,2018,matched,,4676.158,4405.448,EPSG:32646,19608.0,90.0,16.0,9.0,0.0,0.0,3.0,,0.0,0.0,0.0,unavailable,no_post_imagery,,,,,,,,17.0,8.0,11.0,2016-08|2017-07|2017-08|2017-09,0.815142108545517,0.5759554377250307,0.4496399006301081,ok,ok,1243.8,509.444,103.021,0.0234,5.501,40.0,,feas-1,fs1-7f9da549b693,34.4
E067::udalguri,E067,Assam,Udalguri,2018-08-02,2018,failed,district AOI match failed for Assam/Udalguri: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.6
E068::district_missing,E068,West Bengal,district_missing,2018-08-02,2018,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E069::district_missing,E069,Assam,district_missing,2018-08-07,2018,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E070::district_missing,E070,Himachal Pradesh,district_missing,2018-08-07,2018,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E071::alappuzha,E071,Kerala,Alappuzha,2018-08-07,2018,matched,,1316.691,1147.934,EPSG:32643,9727.0,45.0,4.0,2.0,0.0,0.0,2.0,,0.0,0.0,0.0,unavailable,no_post_imagery,,,,,,,,22.0,10.0,10.0,2016-09|2017-07|2017-08|2017-09,0.16770076423032892,0.6133238337627528,0.07829195175949939,ok,ok,89.4,36.605,13.708,0.0119,0.07,40.0,,feas-1,fs1-7f9da549b693,28.9
E071::chengannur,E071,Kerala,Chengannur,2018-08-07,2018,failed,district AOI match failed for Kerala/Chengannur: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,3.3
E071::thrissur,E071,Kerala,Thrissur,2018-08-07,2018,matched,,2961.767,1693.924,EPSG:32643,16960.0,70.0,5.0,2.0,0.0,0.0,3.0,,0.0,0.0,0.0,unavailable,no_post_imagery,,,,,,,,20.0,9.0,6.0,2018-01|2018-02|2018-03|2018-04,0.015917971888742385,0.037913697146732726,0.007354628052743972,ok,ok,38.9,15.951,6.623,0.0039,0.048,40.0,,feas-1,fs1-7f9da549b693,75.4
E072::district_missing,E072,Maharashtra,district_missing,2018-08-07,2018,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E073::district_missing,E073,Nagaland,district_missing,2018-08-07,2018,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E074::district_missing,E074,Odisha,district_missing,2018-08-07,2018,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E075::district_missing,E075,Uttar Pradesh,district_missing,2018-08-07,2018,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E076::district_missing,E076,West Bengal,district_missing,2018-08-07,2018,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E077::district_missing,E077,Uttar Pradesh,district_missing,2018-09-01,2018,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E078::district_missing,E078,Haryana,district_missing,2018-09-23,2018,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E079::district_missing,E079,Punjab,district_missing,2018-09-23,2018,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,0.0
E080::mumbai,E080,Maharashtra,Mumbai,2019-06-28,2019,failed,district AOI match failed for Maharashtra/Mumbai: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,2.3
E080::mumbai%20city,E080,Maharashtra,Mumbai City,2019-06-28,2019,matched,,77.224,68.147,EPSG:32643,578.0,6.0,1.0,1.0,16.0,1.0,5.0,2019-01|2019-02|2019-04|2019-05,0.0,0.9886058287558602,0.0,unavailable,no_retained_tiles,0.0,0.0,0.0,0.0,0.0,40.0,,19.0,1.0,9.0,2016-06|2017-05|2018-05|2018-06,0.0,0.9893317400020699,0.0,unavailable,no_retained_tiles,0.0,0.0,0.0,0.0,0.0,40.0,,feas-1,fs1-7f9da549b693,22.4
E080::pune,E080,Maharashtra,Pune,2019-06-28,2019,matched,,15649.9,10953.587,EPSG:32643,78780.0,323.0,4.0,2.0,37.0,6.0,7.0,2017-05|2019-01|2019-02|2019-05,0.10635894919973839,0.9989910346743972,0.06379116917584253,ok,ok,3586.7,1469.111,744.605,0.068,160.415,40.0,,41.0,8.0,9.0,2016-05|2017-05|2018-05|2018-06,0.08707431692762108,0.9999824738184622,0.08086630635665919,ok,ok,653.9,267.84,199.299,0.0182,2.274,40.0,,feas-1,fs1-7f9da549b693,63.1
E080::ratnagiri,E080,Maharashtra,Ratnagiri,2019-06-28,2019,matched,,8501.126,2798.317,EPSG:32643,38493.0,162.0,2.0,1.0,34.0,2.0,7.0,2017-05|2019-01|2019-02|2019-05,0.11694709347584041,0.8850717893317116,0.02869893183214915,ok,ok,1530.9,627.039,114.176,0.0408,1.144,40.0,,37.0,6.0,7.0,2017-05|2018-05|2019-01|2019-02,0.0170111770684673,0.8667813049567417,0.0037419010526427055,ok,ok,168.3,68.934,9.956,0.0036,0.002,40.0,,feas-1,fs1-7f9da549b693,100.8
E081::baksa,E081,Assam,Baksa,2019-07-14,2019,failed,district AOI match failed for Assam/Baksa: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,2.0
E081::barpeta,E081,Assam,Barpeta,2019-07-14,2019,matched,,3253.623,2977.258,EPSG:32646,12726.0,56.0,12.0,9.0,11.0,4.0,6.0,2019-01|2019-02|2019-03|2019-04,0.2611621987046214,0.9766462424213461,0.28574831131140405,ok,ok,1746.7,715.464,505.894,0.1699,52.407,40.0,,10.0,6.0,11.0,2016-08|2017-06|2018-06|2018-08,0.15107096939425663,0.9471662019167187,0.07532746959503125,ok,ok,445.4,182.431,32.67,0.011,7.406,40.0,,feas-1,fs1-7f9da549b693,107.7
E081::biswanath,E081,Assam,Biswanath,2019-07-14,2019,failed,district AOI match failed for Assam/Biswanath: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.5
E081::bongaigaon,E081,Assam,Bongaigaon,2019-07-14,2019,matched,,2332.583,2044.969,EPSG:32646,10830.0,48.0,12.0,8.0,13.0,8.0,6.0,2019-01|2019-02|2019-03|2019-04,0.007654198607704325,0.9869072717056215,0.0020084238470184737,ok,ok,15.5,6.343,0.988,0.0005,0.042,40.0,,13.0,7.0,12.0,2016-08|2017-06|2018-06|2018-08,0.06796477600025443,0.9778000270332056,0.01469399496259258,ok,ok,235.2,96.342,9.159,0.0045,1.49,40.0,,feas-1,fs1-7f9da549b693,84.8
E081::cachar,E081,Assam,Cachar,2019-07-14,2019,matched,,3806.33,1827.769,EPSG:32646,18088.0,81.0,5.0,5.0,13.0,0.0,6.0,2019-01|2019-02|2019-03|2019-04,0.0,0.8998608188988089,0.0,unavailable,no_post_imagery,,,,,,,,12.0,2.0,10.0,2016-08|2018-06|2018-07|2018-08,0.01426728285861084,0.9014817727715153,0.005315955628461191,ok,ok,72.4,29.635,7.554,0.0041,1.358,40.0,,feas-1,fs1-7f9da549b693,82.2
E081::chirang,E081,Assam,Chirang,2019-07-14,2019,failed,district AOI match failed for Assam/Chirang: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,2.5
E081::darrang,E081,Assam,Darrang,2019-07-14,2019,matched,,3426.968,3280.833,EPSG:32646,12932.0,56.0,10.0,8.0,8.0,3.0,5.0,2019-01|2019-02|2019-03|2019-04,0.6036932622488244,0.886704433961954,0.5624872518436752,ok,ok,4538.8,1859.091,1410.736,0.43,42.897,40.0,,7.0,3.0,8.0,2016-06|2016-08|2017-07|2018-06,0.49293513106018283,0.9425723823529031,0.4089208630198458,ok,ok,2046.9,838.396,405.401,0.1236,69.134,40.0,,feas-1,fs1-7f9da549b693,76.4
E081::dhemaji,E081,Assam,Dhemaji,2019-07-14,2019,matched,,2503.348,2349.83,EPSG:32646,20291.0,91.0,8.0,4.0,6.0,1.0,6.0,2019-01|2019-02|2019-03|2019-04,0.00039534877889813047,0.396904878562927,7.324543136069336e-05,unavailable,no_retained_tiles,0.0,0.0,0.0,0.0,0.0,40.0,,6.0,1.0,10.0,2016-08|2017-08|2018-06|2018-08,0.0010086041520030512,0.28187287406870387,0.00019035679420249574,unavailable,no_retained_tiles,0.0,0.0,0.0,0.0,0.0,40.0,,feas-1,fs1-7f9da549b693,121.0
E081::dhubri,E081,Assam,Dhubri,2019-07-14,2019,failed,district AOI match failed for Assam/Dhubri: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.5
E081::dibrugarh,E081,Assam,Dibrugarh,2019-07-14,2019,matched,,3397.482,3081.661,EPSG:32646,15301.0,63.0,10.0,5.0,13.0,2.0,6.0,2019-01|2019-02|2019-03|2019-04,3.2022408936082824e-05,0.8726860817989989,8.737713669478917e-06,unavailable,no_retained_tiles,0.0,0.0,0.0,0.0,0.0,40.0,,12.0,2.0,11.0,2016-08|2018-06|2018-07|2018-08,0.011095462984099864,0.8974106236259307,0.01048077155919036,ok,ok,3.8,1.567,0.651,0.0002,0.0,40.0,,feas-1,fs1-7f9da549b693,136.2
E081::goalpara,E081,Assam,Goalpara,2019-07-14,2019,matched,,1904.606,1570.114,EPSG:32646,9240.0,40.0,7.0,5.0,16.0,9.0,6.0,2019-01|2019-02|2019-03|2019-04,0.25011061123460937,0.9145789640180653,0.1822582529381537,ok,ok,876.2,358.885,167.254,0.1065,11.926,40.0,,15.0,8.0,11.0,2016-08|2017-06|2018-07|2018-08,0.16237097993847854,0.8460432445029435,0.05716382129386646,ok,ok,303.5,124.316,19.296,0.0123,3.837,40.0,,feas-1,fs1-7f9da549b693,83.8
E081::golaghat%20jorhat,E081,Assam,Golaghat Jorhat,2019-07-14,2019,failed,district AOI match failed for Assam/Golaghat Jorhat: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.6
E081::hailakandi,E081,Assam,Hailakandi,2019-07-14,2019,matched,,1336.461,712.42,EPSG:32646,7482.0,36.0,2.0,3.0,8.0,0.0,6.0,2019-01|2019-02|2019-03|2019-04,0.0,0.9625310233526867,0.0,unavailable,no_post_imagery,,,,,,,,7.0,1.0,9.0,2016-08|2018-06|2018-07|2018-08,0.011807943283763014,0.8230549052231659,0.008008250618213475,ok,ok,12.2,4.977,1.965,0.0028,0.013,40.0,,feas-1,fs1-7f9da549b693,28.3
E081::hojai,E081,Assam,Hojai,2019-07-14,2019,failed,district AOI match failed for Assam/Hojai: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.8
E081::kamrup,E081,Assam,Kamrup,2019-07-14,2019,matched,,4348.623,2762.88,EPSG:32646,36084.0,156.0,12.0,10.0,16.0,6.0,6.0,2019-01|2019-02|2019-03|2019-04,0.4781160238205743,0.9248655505469477,0.2890429490927309,ok,ok,4055.6,1661.165,782.156,0.2831,90.722,40.0,,15.0,8.0,8.0,2019-01|2019-02|2019-03|2019-04,0.17607224026980492,0.8906787138201796,0.08603033320803474,ok,ok,1166.5,477.807,178.224,0.0645,33.555,40.0,,feas-1,fs1-7f9da549b693,61.5
E081::karbianglrng,E081,Assam,KarbiAnglrng,2019-07-14,2019,failed,district AOI match failed for Assam/KarbiAnglrng: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.6
E081::kokrajhar,E081,Assam,Kokrajhar,2019-07-14,2019,matched,,3329.223,3208.461,EPSG:32646,14070.0,63.0,12.0,9.0,13.0,3.0,6.0,2019-01|2019-02|2019-04|2019-05,0.12986381885271886,0.9740412820241281,0.12336686581232148,ok,ok,808.4,331.135,256.156,0.0798,3.74,40.0,,13.0,3.0,13.0,2016-08|2017-06|2018-06|2018-08,0.047034914246871104,0.9494991671529023,0.046095743351051585,ok,ok,181.4,74.298,56.825,0.0177,0.097,40.0,,feas-1,fs1-7f9da549b693,103.9
E081::lakhimpur,E081,Assam,Lakhimpur,2019-07-14,2019,matched,,2886.524,2724.618,EPSG:32646,16940.0,72.0,8.0,6.0,7.0,0.0,6.0,2019-01|2019-02|2019-03|2019-04,0.0,0.9341122628158205,0.0,unavailable,no_post_imagery,,,,,,,,9.0,0.0,9.0,2016-08|2017-08|2018-06|2018-08,0.0,0.8157644048538086,0.0,unavailable,no_post_imagery,,,,,,,,feas-1,fs1-7f9da549b693,15.9
E081::majuli,E081,Assam,Majuli,2019-07-14,2019,failed,district AOI match failed for Assam/Majuli: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.6
E081::morigaon,E081,Assam,Morigaon,2019-07-14,2019,failed,district AOI match failed for Assam/Morigaon: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.6
E081::nagaon,E081,Assam,Nagaon,2019-07-14,2019,matched,,3997.442,3464.847,EPSG:32646,24624.0,99.0,5.0,6.0,15.0,2.0,6.0,2019-01|2019-02|2019-03|2019-04,0.16450075695829064,0.9821191570968932,0.14244461911491074,ok,ok,1060.6,434.401,290.824,0.0839,13.572,40.0,,15.0,2.0,11.0,2016-08|2018-06|2018-07|2018-08,0.09776511920496077,0.9622762014548958,0.049242269690913214,ok,ok,407.3,166.83,38.721,0.0112,24.438,40.0,,feas-1,fs1-7f9da549b693,67.3
E081::nalbari,E081,Assam,Nalbari,2019-07-14,2019,matched,,2339.88,2186.931,EPSG:32646,9856.0,40.0,10.0,8.0,6.0,2.0,5.0,2019-01|2019-02|2019-03|2019-04,0.7718106696588276,0.9096867088715062,0.67514325428303,ok,ok,4152.6,1700.887,1239.932,0.567,78.625,40.0,,5.0,2.0,9.0,2016-08|2017-07|2018-07|2018-08,0.41760038183236586,0.9255769624654229,0.3563254464836347,ok,ok,441.4,180.793,115.534,0.0528,9.34,40.0,,feas-1,fs1-7f9da549b693,33.8
E081::sivsagar,E081,Assam,Sivsagar,2019-07-14,2019,failed,district AOI match failed for Assam/Sivsagar: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.6
E081::sonitpur,E081,Assam,Sonitpur,2019-07-14,2019,matched,,4676.158,4405.448,EPSG:32646,19608.0,90.0,7.0,8.0,8.0,1.0,6.0,2019-01|2019-02|2019-03|2019-04,0.05682058549804555,0.9535586887321784,0.04616855198479891,ok,ok,423.8,173.609,104.233,0.0237,5.953,40.0,,8.0,1.0,11.0,2016-08|2018-06|2018-07|2018-08,0.06302723449790382,0.936868867711402,0.028930882449622667,ok,ok,198.7,81.381,15.86,0.0036,5.277,40.0,,feas-1,fs1-7f9da549b693,112.4
E081::south%20salmara,E081,Assam,South Salmara,2019-07-14,2019,failed,district AOI match failed for Assam/South Salmara: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,2.3
E081::tinsukia,E081,Assam,Tinsukia,2019-07-14,2019,matched,,3799.19,3540.749,EPSG:32646,16120.0,72.0,6.0,4.0,11.0,2.0,6.0,2019-01|2019-02|2019-03|2019-04,0.0010544694181275902,0.9956744252301857,0.00017763664167301304,ok,ok,2.0,0.819,0.05,0.0,0.005,40.0,,9.0,1.0,13.0,2017-06|2017-07|2018-06|2018-08,0.004941670081836739,0.9909825908710236,0.0017381738755283354,ok,ok,19.0,7.778,1.29,0.0004,0.026,40.0,,feas-1,fs1-7f9da549b693,142.0
E081::west%20karbi-anglong,E081,Assam,West Karbi-Anglong,2019-07-14,2019,failed,district AOI match failed for Assam/West Karbi-Anglong: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.4
E082::araria,E082,Bihar,Araria,2019-07-14,2019,matched,,2825.348,2819.481,EPSG:32645,11536.0,49.0,16.0,7.0,18.0,7.0,6.0,2019-01|2019-02|2019-04|2019-05,0.7323724562850216,0.9459496781542448,0.703084354944918,ok,ok,4679.5,1916.719,1704.21,0.6044,327.364,40.0,,18.0,8.0,9.0,2019-03|2019-04|2019-05|2019-06,0.626137324318284,0.7858762888673233,0.509874065850082,ok,ok,3607.3,1477.534,1071.771,0.3801,387.906,40.0,,feas-1,fs1-7f9da549b693,137.0
E082::darbhanga,E082,Bihar,Darbhanga,2019-07-14,2019,matched,,2293.727,2281.568,EPSG:32645,11615.0,56.0,7.0,3.0,9.0,5.0,6.0,2019-01|2019-02|2019-04|2019-05,0.4064668795084184,0.6487378917086531,0.31461644602739025,ok,ok,1876.3,768.536,400.989,0.1758,81.001,40.0,,10.0,7.0,8.0,2019-03|2019-04|2019-05|2019-06,0.4044811495966671,0.4027962094092026,0.14401786772415745,ok,ok,1664.5,681.795,152.656,0.0669,106.574,40.0,,feas-1,fs1-7f9da549b693,126.3
E082::east%20champaran,E082,Bihar,East Champaran,2019-07-14,2019,failed,district AOI match failed for Bihar/East Champaran: 0 exact candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feas-1,fs1-7f9da549b693,1.7
E082::katihar,E082,Bihar,Katihar,2019-07-14,2019,matched,,3068.372,2961.571,EPSG:32645,16284.0,72.0,6.0,4.0,18.0,5.0,6.0,2019-01|2019-02|2019-03|2019-04,0.6425853387172025,0.9883482225810702,0.6201936250332346,ok,ok,4259.4,1744.645,1247.902,0.4214,172.487,40.0,,18.0,5.0,9.0,2019-03|2019-04|2019-05|2019-06,0.5520963895899335,0.9552447219347411,0.4671399954022115,ok,ok,3355.8,1374.54,800.191,0.2702,307.745,40.0,,feas-1,fs1-7f9da549b693,140.9
E082::kishanganj,E082,Bihar,Kishanganj,2019-07-14,2019,matched,,1932.754,1923.715,EPSG:32645,11881.0,49.0,8.0,4.0,21.0,6.0,6.0,2019-01|2019-02|2019-04|2019-05,0.8823636722052979,0.9940401151353233,0.8888845866885746,ok,ok,3962.2,1622.908,1432.296,0.7445,94.012,40.0,,22.0,6.0,12.0,2017-08|2018-06|2018-07|2018-08,0.436301959731532,0.9486744041018106,0.4152518874312926,ok,ok,538.9,220.75,164.667,0.0856,30.988,40.0,,feas-1,fs1-7f9da549b693,104.3
E082::madhubani,E082,Bihar,Madhubani,2019-07-14,2019,matched,,3457.423,3431.915,EPSG:32645,16524.0,70.0,16.0,6.0,9.0,5.0,6.0,2019-01|2019-02|2019-04|2019-05,0.7618444016483913,0.8562621643617856,0.6768197107894851,ok,ok,6174.2,2528.96,1870.615,0.5451,392.577,40.0,,10.0,7.0,8.0,2019-03|2019-04|2019-05|2019-06,0.7044841766278888,0.6574775922232095,0.41805979346278244,ok,ok,5120.3,2097.258,947.246,0.276,462.397,40.0,,feas-1,fs1-7f9da549b693,138.3
E082::muzaffarpur,E082,Bihar,Muzaffarpur,2019-07-14,2019,matched,,3192.442,3179.601,EPSG:32645,11868.0,54.0,16.0,6.0,28.0,10.0,7.0,2019-01|2019-02|2019-05|2019-06,0.6607613739538329,0.9971727378706933,0.7067590633859218,ok,ok,4619.7,1892.218,1560.607,0.4908,70.193,40.0,,29.0,14.0,10.0,2016-06|2018-06|2018-07|2018-08,0.42464603416584146,0.9968386341963251,0.3805546125747854,ok,ok,1086.3,444.966,266.22,0.0837,33.669,40.0,,feas-1,fs1-7f9da549b693,354.7
