model,fold_id,event_district_id,source_record_id,observed,expected,alpha,absolute_error,negative_log_probability,predictive_low_90,predictive_high_90,interval_covered,interval_width,observed_zero,predicted_zero_probability
poisson,2,E174::yamunanagar,2023-0359-IND,5.0,30.107969457838312,,25.107969457838312,17.87151168686222,21.0,39.0,0.0,18.0,0.0,8.399917161532569e-14
poisson,2,E175::hamirpur,2023-0359-IND,7.0,26.857112965148954,,19.857112965148954,12.348559420794665,19.0,36.0,0.0,17.0,0.0,2.1682234612099216e-12
poisson,2,E175::mandi,2023-0359-IND,138.0,28.216027605235602,,109.78397239476439,112.65536175875107,20.0,37.0,0.0,17.0,0.0,5.57102246592905e-13
poisson,2,E175::solan,2023-0359-IND,22.0,27.320814057251685,,5.320814057251685,3.023721118810034,19.0,36.0,1.0,17.0,0.0,1.363707452361594e-12
poisson,2,E176::faridkot,2023-0359-IND,0.0,31.41704876777978,,31.41704876777978,31.41704876777978,23.0,41.0,0.0,18.0,1.0,2.2685537958808363e-14
poisson,2,E176::fatehgarh%20sahib,2023-0359-IND,13.0,31.366693140367186,,18.366693140367186,9.124151168396402,22.0,41.0,0.0,19.0,0.0,2.3857133103916793e-14
poisson,2,E176::firozpur,2023-0359-IND,0.0,33.08467122312382,,33.08467122312382,33.08467122312382,24.0,43.0,0.0,19.0,1.0,4.28065130373737e-15
poisson,2,E176::hoshiarpur,2023-0359-IND,5.0,31.996359517347944,,26.996359517347944,19.45574060390443,23.0,42.0,0.0,19.0,0.0,1.2710353245821866e-14
poisson,2,E176::jalandhar,2023-0359-IND,6.0,32.58508725839605,,26.58508725839605,18.26121004450122,23.0,42.0,0.0,19.0,0.0,7.054665256727186e-15
poisson,2,E176::ludhiana,2023-0359-IND,18.0,33.19610440092914,,15.196104400929137,6.547764038065743,24.0,43.0,0.0,19.0,0.0,3.8292616119081456e-15
poisson,2,E176::moga,2023-0359-IND,0.0,32.37892194952718,,32.37892194952718,32.37892194952718,23.0,42.0,0.0,19.0,1.0,8.669875626196524e-15
poisson,2,E176::patiala,2023-0359-IND,13.0,32.82525967283856,,19.825259672838563,9.99184522318544,24.0,43.0,0.0,19.0,0.0,5.548439527858579e-15
poisson,2,E176::rupnagar,2023-0359-IND,8.0,31.182504612313494,,23.182504612313494,14.268250011608814,22.0,41.0,0.0,19.0,0.0,2.8682058347570025e-14
poisson,2,E176::sangrur,2023-0359-IND,1.0,33.13654664613548,,32.13654664613548,29.635909844571746,24.0,43.0,0.0,19.0,0.0,4.064252132280915e-15
poisson,2,E176::sas%20nagar,2023-0359-IND,3.0,30.13522963869679,,27.13522963869679,21.709904386211726,21.0,39.0,0.0,18.0,0.0,8.174026795051573e-14
poisson,2,E176::tarn%20taran,2023-0359-IND,2.0,32.345642660598955,,30.345642660598955,26.08583120469818,23.0,42.0,0.0,19.0,0.0,8.9632576176791e-15
poisson,2,E180::cachar,2024-0399-IND,1.0,31.50651883465011,,30.50651883465011,28.056324363097374,23.0,41.0,0.0,18.0,0.0,2.0744010621432996e-14
poisson,2,E180::dhemaji,2024-0399-IND,0.0,29.62473432541932,,29.62473432541932,29.62473432541932,21.0,39.0,0.0,18.0,1.0,1.3618878790220502e-13
poisson,2,E180::dibrugarh,2024-0399-IND,0.0,31.079725284496295,,31.079725284496295,31.079725284496295,22.0,41.0,0.0,19.0,1.0,3.178680003634457e-14
poisson,2,E180::jorhat,2024-0399-IND,0.0,29.695748129720958,,29.695748129720958,29.695748129720958,21.0,39.0,0.0,18.0,1.0,1.2685291493796307e-13
poisson,2,E180::kamrup,2024-0399-IND,0.0,32.523906746551454,,32.523906746551454,32.523906746551454,23.0,42.0,0.0,19.0,1.0,7.499749712803588e-15
poisson,2,E180::lakhimpur,2024-0399-IND,0.0,29.281810268769284,,29.281810268769284,29.281810268769284,21.0,38.0,0.0,17.0,1.0,1.918984116747878e-13
poisson,2,E180::nagaon,2024-0399-IND,0.0,31.250643365802393,,31.250643365802393,31.250643365802393,22.0,41.0,0.0,19.0,1.0,2.6792795563181804e-14
poisson,2,E180::udalguri,2024-0399-IND,0.0,29.69291677717394,,29.69291677717394,29.69291677717394,21.0,39.0,0.0,18.0,1.0,1.2721258920381437e-13
poisson,2,E181::east%20jaintia%20hills,2024-0399-IND,0.0,27.364666656996278,,27.364666656996278,27.364666656996278,19.0,36.0,0.0,17.0,1.0,1.305197615656608e-12
poisson,2,E181::east%20khasi%20hills,2024-0399-IND,0.0,28.367770417083648,,28.367770417083648,28.367770417083648,20.0,37.0,0.0,17.0,1.0,4.786673927504507e-13
poisson,2,E181::south%20west%20garo%20hills,2024-0399-IND,0.0,26.708573177967352,,26.708573177967352,26.708573177967352,19.0,35.0,0.0,16.0,1.0,2.515440501612245e-12
poisson,2,E181::west%20garo%20hills,2024-0399-IND,0.0,28.371464853715143,,28.371464853715143,28.371464853715143,20.0,37.0,0.0,17.0,1.0,4.769022490138946e-13
poisson,2,E181::west%20jaintia%20hills,2024-0399-IND,0.0,28.231686304637766,,28.231686304637766,28.231686304637766,20.0,37.0,0.0,17.0,1.0,5.484466941812861e-13
poisson,2,E186::ahmedabad,2024-0647-IND,62.0,34.34375893602453,,27.65624106397547,11.951881277470875,25.0,44.0,0.0,19.0,0.0,1.2153322046511114e-15
poisson,2,E186::amreli,2024-0647-IND,1.0,29.78026273037499,,28.78026273037499,26.38641688078145,21.0,39.0,0.0,18.0,0.0,1.1657253118229347e-13
