event_district_id,event_id,source_record_id,state,district,start_date,end_date,date_precision,district_source,district_resolution_confidence,district_resolution_evidence,state_resolution_source,state_resolution_evidence,aoi_level,flood_area_km2,flood_ratio,aoi_area_km2,satellite_source,satellite_status,aoi_match_status,article_count,article_collection_status,count_source,query_collection_status,urban_population_share,total_population,urban_population,rural_population,census_year,census_source,census_match_status,census_district_code,district_match_status,exclusion_reason,analysis_eligible
E056::shamli,E056,2017-0517-IND,Uttar Pradesh,Shamli,2017-08-16,2017-08-23,start:day|end:day,gadm,high,"[""gadm:IND.34.68_1""]",gadm|location,"[""gadm:IND.34.10_1"", ""gadm:IND.34.11_1"", ""gadm:IND.34.12_1"", ""gadm:IND.34.14_1"", ""gadm:IND.34.16_1"", ""gadm:IND.34.17_1"", ""gadm:IND.34.18_1"", ""gadm:IND.34.22_1"", ""gadm:IND.34.25_1"", ""gadm:IND.34.26_1"", ""gadm:IND.34.31_1"", ""gadm:IND.34.32_1"", ""gadm:IND.34.33_1"", ""gadm:IND.34.46_1"", ""gadm:IND.34.47_1"", ""gadm:IND.34.4_1"", ""gadm:IND.34.50_1"", ""gadm:IND.34.54_1"", ""gadm:IND.34.56_1"", ""gadm:IND.34.58_1"", ""gadm:IND.34.59_1"", ""gadm:IND.34.65_1"", ""gadm:IND.34.68_1"", ""gadm:IND.34.69_1"", ""gadm:IND.34.70_1"", ""gadm:IND.34.71_1"", ""gadm:IND.34.8_1"", ""location:(?<![A-Za-z])Uttar\\ Pradesh(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,2011.0,census_2011_official,unmatched,,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E056::shravasti,E056,2017-0517-IND,Uttar Pradesh,Shravasti,2017-08-16,2017-08-23,start:day|end:day,admin_units|gadm,high,"[""admin_units:Shravasti"", ""gadm:IND.34.69_1""]",gadm|location,"[""gadm:IND.34.10_1"", ""gadm:IND.34.11_1"", ""gadm:IND.34.12_1"", ""gadm:IND.34.14_1"", ""gadm:IND.34.16_1"", ""gadm:IND.34.17_1"", ""gadm:IND.34.18_1"", ""gadm:IND.34.22_1"", ""gadm:IND.34.25_1"", ""gadm:IND.34.26_1"", ""gadm:IND.34.31_1"", ""gadm:IND.34.32_1"", ""gadm:IND.34.33_1"", ""gadm:IND.34.46_1"", ""gadm:IND.34.47_1"", ""gadm:IND.34.4_1"", ""gadm:IND.34.50_1"", ""gadm:IND.34.54_1"", ""gadm:IND.34.56_1"", ""gadm:IND.34.58_1"", ""gadm:IND.34.59_1"", ""gadm:IND.34.65_1"", ""gadm:IND.34.68_1"", ""gadm:IND.34.69_1"", ""gadm:IND.34.70_1"", ""gadm:IND.34.71_1"", ""gadm:IND.34.8_1"", ""location:(?<![A-Za-z])Uttar\\ Pradesh(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,2011.0,census_2011_official,unmatched,,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E056::siddharth%20nagar,E056,2017-0517-IND,Uttar Pradesh,Siddharth Nagar,2017-08-16,2017-08-23,start:day|end:day,admin_units|gadm,high,"[""admin_units:Siddharth Nagar"", ""gadm:IND.34.70_1""]",gadm|location,"[""gadm:IND.34.10_1"", ""gadm:IND.34.11_1"", ""gadm:IND.34.12_1"", ""gadm:IND.34.14_1"", ""gadm:IND.34.16_1"", ""gadm:IND.34.17_1"", ""gadm:IND.34.18_1"", ""gadm:IND.34.22_1"", ""gadm:IND.34.25_1"", ""gadm:IND.34.26_1"", ""gadm:IND.34.31_1"", ""gadm:IND.34.32_1"", ""gadm:IND.34.33_1"", ""gadm:IND.34.46_1"", ""gadm:IND.34.47_1"", ""gadm:IND.34.4_1"", ""gadm:IND.34.50_1"", ""gadm:IND.34.54_1"", ""gadm:IND.34.56_1"", ""gadm:IND.34.58_1"", ""gadm:IND.34.59_1"", ""gadm:IND.34.65_1"", ""gadm:IND.34.68_1"", ""gadm:IND.34.69_1"", ""gadm:IND.34.70_1"", ""gadm:IND.34.71_1"", ""gadm:IND.34.8_1"", ""location:(?<![A-Za-z])Uttar\\ Pradesh(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,2011.0,census_2011_official,unmatched,,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E056::sitapur,E056,2017-0517-IND,Uttar Pradesh,Sitapur,2017-08-16,2017-08-23,start:day|end:day,admin_units|gadm,high,"[""admin_units:Sitapur"", ""gadm:IND.34.71_1""]",gadm|location,"[""gadm:IND.34.10_1"", ""gadm:IND.34.11_1"", ""gadm:IND.34.12_1"", ""gadm:IND.34.14_1"", ""gadm:IND.34.16_1"", ""gadm:IND.34.17_1"", ""gadm:IND.34.18_1"", ""gadm:IND.34.22_1"", ""gadm:IND.34.25_1"", ""gadm:IND.34.26_1"", ""gadm:IND.34.31_1"", ""gadm:IND.34.32_1"", ""gadm:IND.34.33_1"", ""gadm:IND.34.46_1"", ""gadm:IND.34.47_1"", ""gadm:IND.34.4_1"", ""gadm:IND.34.50_1"", ""gadm:IND.34.54_1"", ""gadm:IND.34.56_1"", ""gadm:IND.34.58_1"", ""gadm:IND.34.59_1"", ""gadm:IND.34.65_1"", ""gadm:IND.34.68_1"", ""gadm:IND.34.69_1"", ""gadm:IND.34.70_1"", ""gadm:IND.34.71_1"", ""gadm:IND.34.8_1"", ""location:(?<![A-Za-z])Uttar\\ Pradesh(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.1183730925478903,4483992.0,530784.0,3953208.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,154.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E057::mumbai%20city,E057,2017-0364-IND,Maharashtra,Mumbai City,2017-08-29,2017-08-29,start:day|end:day,admin_units|gadm,high,"[""admin_units:Mumbai city"", ""gadm:IND.20.17_1""]",gadm|location,"[""gadm:IND.20.17_1"", ""gadm:IND.20.18_1"", ""gadm:IND.20.24_1"", ""gadm:IND.20.33_1"", ""location:(?<![A-Za-z])Maharashtra(?![A-Za-z])"", ""location:Thane""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,2011.0,census_2011_official,unmatched,,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E057::mumbai%20suburban,E057,2017-0364-IND,Maharashtra,Mumbai Suburban,2017-08-29,2017-08-29,start:day|end:day,admin_units|gadm,high,"[""admin_units:Mumbai Suburban"", ""gadm:IND.20.18_1""]",gadm|location,"[""gadm:IND.20.17_1"", ""gadm:IND.20.18_1"", ""gadm:IND.20.24_1"", ""gadm:IND.20.33_1"", ""location:(?<![A-Za-z])Maharashtra(?![A-Za-z])"", ""location:Thane""]",district,,,,,not_observed,not_observed,,not_executed,,,1.0,9356962.0,9356962.0,0.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,518.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E057::palghar,E057,2017-0364-IND,Maharashtra,Palghar,2017-08-29,2017-08-29,start:day|end:day,gadm,high,"[""gadm:IND.20.24_1""]",gadm|location,"[""gadm:IND.20.17_1"", ""gadm:IND.20.18_1"", ""gadm:IND.20.24_1"", ""gadm:IND.20.33_1"", ""location:(?<![A-Za-z])Maharashtra(?![A-Za-z])"", ""location:Thane""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,2011.0,census_2011_official,unmatched,,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E057::thane,E057,2017-0364-IND,Maharashtra,Thane,2017-08-29,2017-08-29,start:day|end:day,admin_units|gadm|location,high,"[""admin_units:Thane"", ""gadm:IND.20.33_1"", ""location:Thane""]",gadm|location,"[""gadm:IND.20.17_1"", ""gadm:IND.20.18_1"", ""gadm:IND.20.24_1"", ""gadm:IND.20.33_1"", ""location:(?<![A-Za-z])Maharashtra(?![A-Za-z])"", ""location:Thane""]",district,,,,,not_observed,not_observed,,not_executed,,,0.7698520851619707,11060148.0,8514678.0,2545470.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,517.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E058::chenai,E058,2017-0495-IND,Tamil Nadu,Chenai,2017-10-30,2017-11-08,start:day|end:day,location,medium,"[""location:Chenai""]",gadm|location,"[""gadm:IND.31.2_1"", ""location:(?<![A-Za-z])Tamil\\ Nadu(?![A-Za-z])"", ""location:Chenai""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,2011.0,census_2011_official,unmatched,,medium,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E058::chennai,E058,2017-0495-IND,Tamil Nadu,Chennai,2017-10-30,2017-11-08,start:day|end:day,admin_units|gadm,high,"[""admin_units:Chennai"", ""gadm:IND.31.2_1""]",gadm|location,"[""gadm:IND.31.2_1"", ""location:(?<![A-Za-z])Tamil\\ Nadu(?![A-Za-z])"", ""location:Chenai""]",district,,,,,not_observed,not_observed,,not_executed,,,1.0,4646732.0,4646732.0,0.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,603.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E059::district_missing,E059,2018-0213-IND,Tripura,district_missing,2018-05-17,2018-05-20,start:day|end:day,state_only,unresolved,[],admin_units|gadm|location,"[""admin_units:1509"", ""gadm:IND.33_1"", ""location:(?<![A-Za-z])Tripura(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E060::dakshin%20kannad,E060,2018-0216-IND,Karnataka,Dakshin Kannad,2018-05-29,2018-05-31,start:day|end:day,admin_units,high,"[""admin_units:Dakshin Kannad""]",gadm,"[""gadm:IND.16.12_1"", ""gadm:IND.16.28_1""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,2011.0,census_2011_official,unmatched,,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E060::dakshina%20kannada,E060,2018-0216-IND,Karnataka,Dakshina Kannada,2018-05-29,2018-05-31,start:day|end:day,gadm,high,"[""gadm:IND.16.12_1""]",gadm,"[""gadm:IND.16.12_1"", ""gadm:IND.16.28_1""]",district,,,,,not_observed,not_observed,,not_executed,,,0.4766762264858835,2089649.0,996086.0,1093563.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,575.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E060::udupi,E060,2018-0216-IND,Karnataka,Udupi,2018-05-29,2018-05-31,start:day|end:day,admin_units|gadm,high,"[""admin_units:Udupi"", ""gadm:IND.16.28_1""]",gadm,"[""gadm:IND.16.12_1"", ""gadm:IND.16.28_1""]",district,,,,,not_observed,not_observed,,not_executed,,,0.2837371035731607,1177361.0,334061.0,843300.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,569.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E061::district_missing,E061,2018-0205-IND,Assam,district_missing,2018-06-22,2018-07-03,start:day|end:day,state_only,unresolved,[],admin_units|gadm|location,"[""admin_units:1487"", ""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E062::district_missing,E062,2018-0205-IND,Gujarat,district_missing,2018-06-22,2018-07-03,start:day|end:day,state_only,unresolved,[],admin_units|gadm|location,"[""admin_units:1491"", ""gadm:IND.11_1"", ""location:(?<![A-Za-z])Gujarat(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E063::district_missing,E063,2018-0205-IND,Maharashtra,district_missing,2018-06-22,2018-07-03,start:day|end:day,state_only,unresolved,[],admin_units|gadm|location,"[""admin_units:1498"", ""gadm:IND.20_1"", ""location:(?<![A-Za-z])Maharashtra(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E064::district_missing,E064,2018-0286-IND,Odisha,district_missing,2018-07-20,2018-07-23,start:day|end:day,state_only,unresolved,[],admin_units|gadm|location,"[""admin_units:1504"", ""gadm:IND.26_1"", ""location:(?<![A-Za-z])Odisha(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E065::district_missing,E065,2018-0267-IND,Rajasthan,district_missing,2018-07-26,2018-07-28,start:day|end:day,state_only,unresolved,[],admin_units|gadm|location,"[""admin_units:1506"", ""gadm:IND.29_1"", ""location:(?<![A-Za-z])Rajasthan(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E066::district_missing,E066,2018-0267-IND,Uttar Pradesh,district_missing,2018-07-26,2018-07-28,start:day|end:day,state_only,unresolved,[],admin_units|gadm|location,"[""admin_units:70081"", ""gadm:IND.34_1"", ""location:(?<![A-Za-z])Uttar\\ Pradesh(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E067::barpeta,E067,2018-0345-IND,Assam,Barpeta,2018-08-02,2018-08-06,start:day|end:day,gadm,high,"[""gadm:IND.4.2_1""]",gadm|location,"[""gadm:IND.4.12_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.24_1"", ""gadm:IND.4.25_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.2_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0870046562928445,1693622.0,147353.0,1546269.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,303.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E067::darrang,E067,2018-0345-IND,Assam,Darrang,2018-08-02,2018-08-06,start:day|end:day,gadm,high,"[""gadm:IND.4.6_1""]",gadm|location,"[""gadm:IND.4.12_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.24_1"", ""gadm:IND.4.25_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.2_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0597673667205169,928500.0,55494.0,873006.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,325.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E067::dhemaji,E067,2018-0345-IND,Assam,Dhemaji,2018-08-02,2018-08-06,start:day|end:day,gadm,high,"[""gadm:IND.4.7_1""]",gadm|location,"[""gadm:IND.4.12_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.24_1"", ""gadm:IND.4.25_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.2_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0703726536983354,686133.0,48285.0,637848.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,308.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E067::golaghat,E067,2018-0345-IND,Assam,Golaghat,2018-08-02,2018-08-06,start:day|end:day,gadm,high,"[""gadm:IND.4.12_1""]",gadm|location,"[""gadm:IND.4.12_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.24_1"", ""gadm:IND.4.25_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.2_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0916084912380681,1066888.0,97736.0,969152.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,313.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E067::lakhimpur,E067,2018-0345-IND,Assam,Lakhimpur,2018-08-02,2018-08-06,start:day|end:day,gadm,high,"[""gadm:IND.4.20_1""]",gadm|location,"[""gadm:IND.4.12_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.24_1"", ""gadm:IND.4.25_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.2_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0876401087381025,1042137.0,91333.0,950804.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,307.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E067::sivasagar,E067,2018-0345-IND,Assam,Sivasagar,2018-08-02,2018-08-06,start:day|end:day,gadm,high,"[""gadm:IND.4.24_1""]",gadm|location,"[""gadm:IND.4.12_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.24_1"", ""gadm:IND.4.25_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.2_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0956483210981277,1151050.0,110096.0,1040954.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,311.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E067::sonitpur,E067,2018-0345-IND,Assam,Sonitpur,2018-08-02,2018-08-06,start:day|end:day,gadm,high,"[""gadm:IND.4.25_1""]",gadm|location,"[""gadm:IND.4.12_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.24_1"", ""gadm:IND.4.25_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.2_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.0903508635161191,1924110.0,173845.0,1750265.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,306.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E067::udalguri,E067,2018-0345-IND,Assam,Udalguri,2018-08-02,2018-08-06,start:day|end:day,gadm,high,"[""gadm:IND.4.27_1""]",gadm|location,"[""gadm:IND.4.12_1"", ""gadm:IND.4.20_1"", ""gadm:IND.4.24_1"", ""gadm:IND.4.25_1"", ""gadm:IND.4.27_1"", ""gadm:IND.4.2_1"", ""gadm:IND.4.6_1"", ""gadm:IND.4.7_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,0.045179085885233,831668.0,37574.0,794094.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,326.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E068::district_missing,E068,2018-0345-IND,West Bengal,district_missing,2018-08-02,2018-08-06,start:day|end:day,state_only,unresolved,[],location,"[""location:(?<![A-Za-z])West\\ Bengal(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E069::district_missing,E069,2018-0295-IND,Assam,district_missing,2018-08-07,2018-08-20,start:day|end:day,state_only,unresolved,[],admin_units|gadm|location,"[""admin_units:1487"", ""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E070::district_missing,E070,2018-0295-IND,Himachal Pradesh,district_missing,2018-08-07,2018-08-20,start:day|end:day,state_only,unresolved,[],admin_units|gadm|location,"[""admin_units:1493"", ""gadm:IND.13_1"", ""location:(?<![A-Za-z])Himachal\\ Pradesh(?![A-Za-z])""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,,,unresolved,,district_missing,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E071::alappuzha,E071,2018-0295-IND,Kerala,Alappuzha,2018-08-07,2018-08-20,start:day|end:day,gadm,high,"[""gadm:IND.17.1_1""]",gadm|location,"[""gadm:IND.17.13_1"", ""gadm:IND.17.1_1"", ""location:(?<![A-Za-z])Kerala(?![A-Za-z])"", ""location:Chengannur"", ""location:Thrissur""]",district,,,,,not_observed,not_observed,,not_executed,,,0.5395957963877057,2127789.0,1148146.0,979643.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,598.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
E071::chengannur,E071,2018-0295-IND,Kerala,Chengannur,2018-08-07,2018-08-20,start:day|end:day,location,medium,"[""location:Chengannur""]",gadm|location,"[""gadm:IND.17.13_1"", ""gadm:IND.17.1_1"", ""location:(?<![A-Za-z])Kerala(?![A-Za-z])"", ""location:Chengannur"", ""location:Thrissur""]",district,,,,,not_observed,not_observed,,not_executed,,,,,,,2011.0,census_2011_official,unmatched,,medium,district_unresolved;district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid;census_unmatched;census_invalid;census_population_inconsistent,False
E071::thrissur,E071,2018-0295-IND,Kerala,Thrissur,2018-08-07,2018-08-20,start:day|end:day,gadm|location,high,"[""gadm:IND.17.13_1"", ""location:Thrissur""]",gadm|location,"[""gadm:IND.17.13_1"", ""gadm:IND.17.1_1"", ""location:(?<![A-Za-z])Kerala(?![A-Za-z])"", ""location:Chengannur"", ""location:Thrissur""]",district,,,,,not_observed,not_observed,,not_executed,,,0.6716666666666666,3121200.0,2096406.0,1024794.0,2011.0,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,594.0,high,district_aoi_unmatched;satellite_missing_or_invalid;aoi_area_invalid;article_collection_incomplete;article_count_missing_or_invalid,False
