event_district_id,event_id,source_record_id,state,district,start_date,end_date,date_precision,district_source,district_resolution_evidence,state_resolution_source,state_resolution_evidence,aoi_level,district_resolution_source_class,district_resolution_evidence_type,district_resolution_circularity_risk,district_resolution_source_url,flood_area_km2,flood_ratio,aoi_area_km2,satellite_source,satellite_status,aoi_match_status,geometry_id,route_reason,spec_version,sits_status,converter_decision,eligible_km2,flood_ratio_eligible,legacy_flood_area_km2,legacy_satellite_source,article_count,article_collection_status,count_source,query_collection_status,missing_text_count,candidate_article_count,heuristic_pass_count,classified_article_count,unresolved_article_count,article_count_is_lower_bound,coverage_scope,window_days,uncertain_count,urban_population_share,total_population,urban_population,rural_population,census_year,census_source,census_match_status,census_district_code,district_match_status,exclusion_reason,analysis_eligible,expected_article_count_oof,alpha_oof,coverage_difference,coverage_ratio,pearson_residual,p_lower,p_upper,predictive_low_90,predictive_high_90,fold_id,extrapolation_flag,scoring_status,scoring_reason,coverage_class
E089::baran,E089,2019-0331-IND,Rajasthan,Baran,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Baran\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E089\"", \""evidence_note\"": \""Official MHA cumulative affected-district list.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 503, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Rajasthan\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:1506"", ""gadm:IND.29_1"", ""location:(?<![A-Za-z])Rajasthan(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,785.7031,0.1149,6837.623843421029,S1,observed,matched,70236.0,s1_primary,fs1-3016a20fd3ad,pending,,6238.9206,0.1259,785.7031,S1,,incomplete,llm_qa,complete,370,377,0,0,377,False,local_state_plus_targeted_bigquery,30,377,0.207902646073825,1222755.0,254214.0,968541.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,128,resolved,article_collection_incomplete;article_count_missing_or_invalid,False,,,,,,,,,,,,not_scored,excluded_by_input_contract,not_scored
E089::bundi,E089,2019-0331-IND,Rajasthan,Bundi,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Bundi\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E089\"", \""evidence_note\"": \""Official MHA cumulative affected-district list.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 504, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Rajasthan\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:1506"", ""gadm:IND.29_1"", ""location:(?<![A-Za-z])Rajasthan(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,62.3697,0.0112,5584.729928001412,NDWI,observed,matched,17841.0,s2_fallback,fs1-3016a20fd3ad,pending,,4928.4754,0.0127,62.3697,NDWI,6.0,partial,llm_qa_observed_lower_bound,complete,370,380,0,6,374,True,local_state_plus_targeted_bigquery,30,374,0.2004679063755169,1110906.0,222701.0,888205.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,121,resolved,,True,39.491163777001816,3.515544677421052,-33.491163777001816,0.15193272180786369,-0.4506874990154076,0.4627713054089739,0.5574826385850384,0.0,184.0,0,False,scored,oof_prediction_available,within_expected_range
E089::chittorgarh,E089,2019-0331-IND,Rajasthan,Chittorgarh,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Chittorgarh\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E089\"", \""evidence_note\"": \""Official MHA cumulative affected-district list.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 505, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Rajasthan\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:1506"", ""gadm:IND.29_1"", ""location:(?<![A-Za-z])Rajasthan(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,44.7796,0.0059,7610.780196310265,S1,observed,matched,76128533B58527154065354,s1_primary,fs1-3016a20fd3ad,pending,,6531.5955,0.0069,44.7796,S1,,incomplete,llm_qa,complete,370,376,0,0,376,False,local_state_plus_targeted_bigquery,30,376,0.1847160401414716,1544338.0,285264.0,1259074.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;crosswalk=district_name_crosswalk.csv;sha256=c8dc691ab763e799cc1aafb29e9c17ab287710bd63447ad37281418d902c30e9,matched_crosswalk,126,resolved,article_collection_incomplete;article_count_missing_or_invalid,False,,,,,,,,,,,,not_scored,excluded_by_input_contract,not_scored
E089::churu,E089,2019-0331-IND,Rajasthan,Churu,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Churu\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E089\"", \""evidence_note\"": \""Official MHA cumulative affected-district list.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 506, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Rajasthan\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:1506"", ""gadm:IND.29_1"", ""location:(?<![A-Za-z])Rajasthan(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,1410.8442,0.0826,17075.11286515193,S1,observed,matched,17843.0,s1_primary,fs1-3016a20fd3ad,pending,,14150.5178,0.0997,1410.8442,S1,1.0,partial,llm_qa_observed_lower_bound,complete,370,383,0,11,372,True,local_state_plus_targeted_bigquery,30,372,0.282530875728777,2039547.0,576235.0,1463312.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,102,resolved,,True,36.11629079709348,3.515544677421052,-35.11629079709348,0.02768833614775515,-0.5165419987436815,0.32255063620122426,0.7484452020571032,0.0,169.0,0,False,scored,oof_prediction_available,within_expected_range
E089::dholpur,E089,2019-0331-IND,Rajasthan,Dholpur,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Dholpur\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E089\"", \""evidence_note\"": \""Official MHA cumulative affected-district list.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 507, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Rajasthan\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:1506"", ""gadm:IND.29_1"", ""location:(?<![A-Za-z])Rajasthan(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,560.4551,0.1849,3030.9408891577045,S1,observed,matched,76128533B64898456093948,s1_primary,fs1-3016a20fd3ad,pending,,2324.3959,0.2411,560.4551,S1,0.0,partial,llm_qa_observed_lower_bound,complete,370,371,0,1,370,True,local_state_plus_targeted_bigquery,30,370,0.2050946692791475,1206516.0,247450.0,959066.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;crosswalk=district_name_crosswalk.csv;sha256=c8dc691ab763e799cc1aafb29e9c17ab287710bd63447ad37281418d902c30e9,matched_crosswalk,106,resolved,,True,35.54694311272192,3.515544677421052,-35.54694311272192,0.0,-0.5312182248439997,0.2526853750579311,1.0,0.0,166.0,0,False,scored,oof_prediction_available,within_expected_range
E089::jhalawar,E089,2019-0331-IND,Rajasthan,Jhalawar,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Jhalawar\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E089\"", \""evidence_note\"": \""Official MHA cumulative affected-district list.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 508, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Rajasthan\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:1506"", ""gadm:IND.29_1"", ""location:(?<![A-Za-z])Rajasthan(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,13.7526,0.0022,6261.78152754128,S1,observed,matched,17850.0,s1_primary,fs1-3016a20fd3ad,pending,,5319.2421,0.0026,13.7526,S1,0.0,partial,llm_qa_observed_lower_bound,complete,370,374,0,2,372,True,local_state_plus_targeted_bigquery,30,372,0.1624876251568779,1411129.0,229291.0,1181838.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,129,resolved,,True,43.931839884088376,3.515544677421052,-43.931839884088376,0.0,-0.531621126301361,0.23801506361105124,1.0,0.0,205.0,0,False,scored,oof_prediction_available,within_expected_range
E089::kota,E089,2019-0331-IND,Rajasthan,Kota,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Kota\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E089\"", \""evidence_note\"": \""Official MHA cumulative affected-district list.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 509, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Rajasthan\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:1506"", ""gadm:IND.29_1"", ""location:(?<![A-Za-z])Rajasthan(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,0.1395,0.0,5514.285932841976,S1,observed,matched,17853.0,s1_primary,fs1-3016a20fd3ad,pending,,4964.1113,0.0,0.1395,S1,10.0,partial,llm_qa_observed_lower_bound,complete,370,388,0,13,375,True,local_state_plus_targeted_bigquery,30,375,0.6030730686709578,1951014.0,1176604.0,774410.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,127,resolved,,True,52.35234973725725,3.515544677421052,-42.35234973725725,0.19101339386268973,-0.43029704909067223,0.48738395730010964,0.5255378142521597,0.0,244.0,0,False,scored,oof_prediction_available,within_expected_range
E089::rajsamand,E089,2019-0331-IND,Rajasthan,Rajsamand,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Rajsamand\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E089\"", \""evidence_note\"": \""Official MHA cumulative affected-district list.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 510, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Rajasthan\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:1506"", ""gadm:IND.29_1"", ""location:(?<![A-Za-z])Rajasthan(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,34.2699,0.0074,4601.202060349811,S1,observed,matched,70240.0,s1_primary,fs1-3016a20fd3ad,pending,,3062.8005,0.0112,34.2699,S1,,incomplete,llm_qa,complete,370,377,0,0,377,False,local_state_plus_targeted_bigquery,30,377,0.1589317627488226,1156597.0,183820.0,972777.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,123,resolved,article_collection_incomplete;article_count_missing_or_invalid,False,,,,,,,,,,,,not_scored,excluded_by_input_contract,not_scored
E089::sikar,E089,2019-0331-IND,Rajasthan,Sikar,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Sikar\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E089\"", \""evidence_note\"": \""Official MHA cumulative affected-district list.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 511, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Rajasthan\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:1506"", ""gadm:IND.29_1"", ""location:(?<![A-Za-z])Rajasthan(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,226.8464,0.0295,7693.658799376819,S1,observed,matched,17857.0,s1_primary,fs1-3016a20fd3ad,pending,,6715.7345,0.0338,226.8464,S1,4.0,partial,llm_qa_observed_lower_bound,complete,370,375,0,5,370,True,local_state_plus_targeted_bigquery,30,370,0.2367677087609199,2677333.0,633906.0,2043427.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,111,resolved,,True,41.12999336686862,3.515544677421052,-37.12999336686862,0.09725262934815142,-0.47981444882656077,0.41466990978026697,0.6122750162983674,0.0,192.0,0,False,scored,oof_prediction_available,within_expected_range
E090::agra,E090,2019-0331-IND,Uttar Pradesh,Agra,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Agra\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E090\"", \""evidence_note\"": \""Official MHA cumulative affected-district list.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 512, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Uttar Pradesh\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:70081"", ""gadm:IND.34_1"", ""location:(?<![A-Za-z])Uttar\\ Pradesh(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,775.5445,0.2196,3532.421316691642,S1,observed,matched,17888.0,s1_primary,fs1-3016a20fd3ad,pending,,2806.534,0.2763,775.5445,S1,5.0,partial,llm_qa_observed_lower_bound,complete,796,817,0,21,796,True,local_state_plus_targeted_bigquery,30,796,0.4580873482081209,4418797.0,2024195.0,2394602.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,146,resolved,,True,41.00093612382282,3.515544677421052,-36.00093612382282,0.12194843515035854,-0.4666834678759684,0.43797851268069177,0.5849696325213364,0.0,191.0,0,False,scored,oof_prediction_available,within_expected_range
E090::ambedkar%20nagar,E090,2019-0331-IND,Uttar Pradesh,Ambedkar Nagar,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Ambedkar Nagar\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E090\"", \""evidence_note\"": \""Official MHA cumulative affected-district list.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 513, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Uttar Pradesh\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:70081"", ""gadm:IND.34_1"", ""location:(?<![A-Za-z])Uttar\\ Pradesh(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,325.1029,0.1396,2328.994244483866,S1,observed,matched,70257.0,s1_primary,fs1-3016a20fd3ad,pending,,2207.7781,0.1473,325.1029,S1,2.0,partial,llm_qa_observed_lower_bound,complete,796,801,0,3,798,True,local_state_plus_targeted_bigquery,30,798,0.1170738583286625,2397888.0,280730.0,2117158.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,178,resolved,,True,39.81305662600036,3.515544677421052,-37.81305662600036,0.050234776465112645,-0.5047473232222783,0.35792251043375173,0.6861527437025273,0.0,186.0,0,False,scored,oof_prediction_available,within_expected_range
E090::amroha,E090,2019-0331-IND,Uttar Pradesh,Amroha,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Amroha\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E090\"", \""evidence_note\"": \""Official MHA cumulative affected-district list.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 514, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Uttar Pradesh\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:70081"", ""gadm:IND.34_1"", ""location:(?<![A-Za-z])Uttar\\ Pradesh(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,51.2957,0.0225,2281.647503522424,S1,observed,matched,76128533B21119051307760,s1_primary,fs1-3016a20fd3ad,pending,,2256.2582,0.0227,51.2957,S1,0.0,partial,llm_qa_observed_lower_bound,complete,796,799,0,1,798,True,local_state_plus_targeted_bigquery,30,798,0.2492706039111606,1840221.0,458713.0,1381508.0,2011,census_2011_recovery;method=census_name_link;url=https://amroha.nic.in/history/;table=district demography;notes=Explicit district name equivalence; population retained from official 2011 PCA. Not an event-year population estimate.;population_source=census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;file=district_census_recovery.json;sha256=d452a6f74338bb2f237f3d014518ab361f6b2d7436bac837b8a1cb97d050bac0,matched_crosswalk,137,resolved,,True,42.453251960535816,3.515544677421052,-42.453251960535816,0.0,-0.5315615792138905,0.24032895956805334,1.0,0.0,198.0,0,False,scored,oof_prediction_available,within_expected_range
E090::auraiya,E090,2019-0331-IND,Uttar Pradesh,Auraiya,2019-07-14,2019-09-30,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Auraiya\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E090\"", \""evidence_note\"": \""Official MHA cumulative affected-district list.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 515, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 27 Sep 2019\"", \""source_url\"": \""https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Uttar Pradesh\"", \""year\"": \""2019\""}""]",admin_units|gadm|location,"[""admin_units:70081"", ""gadm:IND.34_1"", ""location:(?<![A-Za-z])Uttar\\ Pradesh(?![A-Za-z])""]",district,official_government,seasonal_cumulative,none,https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,332.8094,0.1525,2182.3976584986426,S1,observed,matched,70258.0,s1_primary,fs1-3016a20fd3ad,pending,,1939.8871,0.1716,332.8094,S1,,incomplete,llm_qa,complete,796,797,0,0,797,False,local_state_plus_targeted_bigquery,30,797,0.1697820658260513,1379545.0,234222.0,1145323.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,162,resolved,article_collection_incomplete;article_count_missing_or_invalid,False,,,,,,,,,,,,not_scored,excluded_by_input_contract,not_scored
