event_district_id,event_id,source_record_id,start_date,state,district,aoi_level,aoi_source,aoi_match_status,geometry_id,aoi_area_km2,spec_version,aoi_error,aoi_boundary_year,aoi_match_method,aoi_reference_name,aoi_historical_boundary_verified,aoi_match_evidence,aoi_boundary_note,aoi_lgd_code
E092::kolkata,E092,2019-0331-IND,2019-07-14,West Bengal,Kolkata,district,FAO/GAUL/2015/level2,matched,70292.0,91.84529866788924,fs1-3016a20fd3ad,,,,,,,,
E092::malda,E092,2019-0331-IND,2019-07-14,West Bengal,Malda,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B36734405131975,3569.571917709693,fs1-3016a20fd3ad,,2021.0,census_label_alias,Maldah,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E092::murshidabad,E092,2019-0331-IND,2019-07-14,West Bengal,Murshidabad,district,FAO/GAUL/2015/level2,matched,17955.0,5473.753950605631,fs1-3016a20fd3ad,,,,,,,,
E092::nadia,E092,2019-0331-IND,2019-07-14,West Bengal,Nadia,district,FAO/GAUL/2015/level2,matched,17956.0,3995.2318634205153,fs1-3016a20fd3ad,,,,,,,,
E092::north%2024%20parganas,E092,2019-0331-IND,2019-07-14,West Bengal,North 24 Parganas,district,FAO/GAUL/2015/level2,matched,70293.0,6006.604976683008,fs1-3016a20fd3ad,,,,,,,,
E092::paschim%20bardhaman,E092,2019-0331-IND,2019-07-14,West Bengal,Paschim Bardhaman,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B60845263086042,1638.342752616779,fs1-3016a20fd3ad,,2021.0,reviewed_alias,Paschim Barddhaman,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E092::purba%20bardhaman,E092,2019-0331-IND,2019-07-14,West Bengal,Purba Bardhaman,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B59121537940607,5396.808202076744,fs1-3016a20fd3ad,,2021.0,reviewed_alias,Barddhaman,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E092::purulia,E092,2019-0331-IND,2019-07-14,West Bengal,Purulia,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B16811573188243,6255.530346174724,fs1-3016a20fd3ad,,2021.0,census_label_alias,Puruliya,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E092::south%2024%20parganas,E092,2019-0331-IND,2019-07-14,West Bengal,South 24 Parganas,district,FAO/GAUL/2015/level2,matched,70294.0,5503.307786632012,fs1-3016a20fd3ad,,,,,,,,
E092::uttar%20dinajpur,E092,2019-0331-IND,2019-07-14,West Bengal,Uttar Dinajpur,district,FAO/GAUL/2015/level2,matched,70295.0,3356.268468886421,fs1-3016a20fd3ad,,,,,,,,
E092::west%20medinipur,E092,2019-0331-IND,2019-07-14,West Bengal,West Medinipur,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B88812350838807,6284.990303075887,fs1-3016a20fd3ad,,2021.0,reviewed_alias,Paschim Medinipur,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E093::alappuzha,E093,2019-0383-IND,2019-08-12,Kerala,Alappuzha,district,FAO/GAUL/2015/level2,matched,70298.0,1316.6907112011845,fs1-3016a20fd3ad,,,,,,,,
E093::ernakulam,E093,2019-0383-IND,2019-08-12,Kerala,Ernakulam,district,FAO/GAUL/2015/level2,matched,17699.0,2305.474714394872,fs1-3016a20fd3ad,,,,,,,,
E093::idukki,E093,2019-0383-IND,2019-08-12,Kerala,Idukki,district,FAO/GAUL/2015/level2,matched,17700.0,5010.411036324633,fs1-3016a20fd3ad,,,,,,,,
E093::kannur,E093,2019-0383-IND,2019-08-12,Kerala,Kannur,district,FAO/GAUL/2015/level2,matched,17698.0,2812.193678917521,fs1-3016a20fd3ad,,,,,,,,
E093::kasaragod,E093,2019-0383-IND,2019-08-12,Kerala,Kasaragod,district,FAO/GAUL/2015/level2,matched,17701.0,1972.6636827859088,fs1-3016a20fd3ad,,,,,,,,
E093::kottayam,E093,2019-0383-IND,2019-08-12,Kerala,Kottayam,district,FAO/GAUL/2015/level2,matched,17702.0,2143.385583622296,fs1-3016a20fd3ad,,,,,,,,
E093::kozhikode,E093,2019-0383-IND,2019-08-12,Kerala,Kozhikode,district,FAO/GAUL/2015/level2,matched,17703.0,2285.6176079375005,fs1-3016a20fd3ad,,,,,,,,
E093::malappuram,E093,2019-0383-IND,2019-08-12,Kerala,Malappuram,district,FAO/GAUL/2015/level2,matched,17704.0,3517.427723973104,fs1-3016a20fd3ad,,,,,,,,
E093::pathanamthitta,E093,2019-0383-IND,2019-08-12,Kerala,Pathanamthitta,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B29330052395581,2663.6118314901764,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Pathanamthitta,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E093::thrissur,E093,2019-0383-IND,2019-08-12,Kerala,Thrissur,district,FAO/GAUL/2015/level2,matched,17708.0,2961.767200211148,fs1-3016a20fd3ad,,,,,,,,
E093::wayanad,E093,2019-0383-IND,2019-08-12,Kerala,Wayanad,district,FAO/GAUL/2015/level2,matched,17710.0,2130.300649398313,fs1-3016a20fd3ad,,,,,,,,
E094::kolhapur,E094,2019-0383-IND,2019-08-12,Maharashtra,Kolhapur,district,FAO/GAUL/2015/level2,matched,17769.0,7680.572392490604,fs1-3016a20fd3ad,,,,,,,,
E094::sangli,E094,2019-0383-IND,2019-08-12,Maharashtra,Sangli,district,FAO/GAUL/2015/level2,matched,17780.0,8563.308722938114,fs1-3016a20fd3ad,,,,,,,,
E095::balangir,E095,2019-0383-IND,2019-08-12,Odisha,Balangir,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B44395557448920,6589.423663538448,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Balangir,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E095::kalahandi,E095,2019-0383-IND,2019-08-12,Odisha,Kalahandi,district,FAO/GAUL/2015/level2,matched,17812.0,7938.930130032871,fs1-3016a20fd3ad,,,,,,,,
E095::kandhamal,E095,2019-0383-IND,2019-08-12,Odisha,Kandhamal,district,FAO/GAUL/2015/level2,matched,70217.0,8088.528530440674,fs1-3016a20fd3ad,,,,,,,,
E095::nuapada,E095,2019-0383-IND,2019-08-12,Odisha,Nuapada,district,FAO/GAUL/2015/level2,matched,70223.0,3881.856999707553,fs1-3016a20fd3ad,,,,,,,,
E095::subarnapur,E095,2019-0383-IND,2019-08-12,Odisha,Subarnapur,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B6884509901047,2356.718060827676,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Subarnapur,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E096::birbhum,E096,2019-0383-IND,2019-08-12,West Bengal,Birbhum,district,FAO/GAUL/2015/level2,matched,17947.0,4566.040490140597,fs1-3016a20fd3ad,,,,,,,,
E096::darjeeling,E096,2019-0383-IND,2019-08-12,West Bengal,Darjeeling,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B17109302371020,2082.445247229802,fs1-3016a20fd3ad,,2021.0,reviewed_alias,Darjiling,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E096::kalimpong,E096,2019-0383-IND,2019-08-12,West Bengal,Kalimpong,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B78458325839103,1110.133398229132,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Kalimpong,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E096::nadia,E096,2019-0383-IND,2019-08-12,West Bengal,Nadia,district,FAO/GAUL/2015/level2,matched,17956.0,3995.2318634205153,fs1-3016a20fd3ad,,,,,,,,
E097::belagavi,E097,2019-0499-IND,2019-10-19,Karnataka,Belagavi,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B74319098136622,13437.79374447446,fs1-3016a20fd3ad,,2021.0,census_label_alias,Belgaum,False,https://assets.publishing.service.gov.uk/media/5a7e0e2d40f0b62305b80813/Karnataka_State_India_Name_Changes_20141112.pdf,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E097::gadag,E097,2019-0499-IND,2019-10-19,Karnataka,Gadag,district,FAO/GAUL/2015/level2,matched,70163.0,4647.273331660636,fs1-3016a20fd3ad,,,,,,,,
E097::koppal,E097,2019-0499-IND,2019-10-19,Karnataka,Koppal,district,FAO/GAUL/2015/level2,matched,70165.0,5575.478276779294,fs1-3016a20fd3ad,,,,,,,,
E098::alappuzha,E098,2019-0499-IND,2019-10-19,Kerala,Alappuzha,district,FAO/GAUL/2015/level2,matched,70298.0,1316.6907112011845,fs1-3016a20fd3ad,,,,,,,,
E098::ernakulam,E098,2019-0499-IND,2019-10-19,Kerala,Ernakulam,district,FAO/GAUL/2015/level2,matched,17699.0,2305.474714394872,fs1-3016a20fd3ad,,,,,,,,
E098::kannur,E098,2019-0499-IND,2019-10-19,Kerala,Kannur,district,FAO/GAUL/2015/level2,matched,17698.0,2812.193678917521,fs1-3016a20fd3ad,,,,,,,,
E098::kasaragod,E098,2019-0499-IND,2019-10-19,Kerala,Kasaragod,district,FAO/GAUL/2015/level2,matched,17701.0,1972.6636827859088,fs1-3016a20fd3ad,,,,,,,,
E098::kollam,E098,2019-0499-IND,2019-10-19,Kerala,Kollam,district,FAO/GAUL/2015/level2,matched,17707.0,2363.0186325698423,fs1-3016a20fd3ad,,,,,,,,
E098::kottayam,E098,2019-0499-IND,2019-10-19,Kerala,Kottayam,district,FAO/GAUL/2015/level2,matched,17702.0,2143.385583622296,fs1-3016a20fd3ad,,,,,,,,
E098::palakkad,E098,2019-0499-IND,2019-10-19,Kerala,Palakkad,district,FAO/GAUL/2015/level2,matched,17705.0,4489.876823790321,fs1-3016a20fd3ad,,,,,,,,
E098::thiruvananthapuram,E098,2019-0499-IND,2019-10-19,Kerala,Thiruvananthapuram,district,FAO/GAUL/2015/level2,matched,17709.0,2047.560453755721,fs1-3016a20fd3ad,,,,,,,,
E098::thrissur,E098,2019-0499-IND,2019-10-19,Kerala,Thrissur,district,FAO/GAUL/2015/level2,matched,17708.0,2961.767200211148,fs1-3016a20fd3ad,,,,,,,,
E099::nilgiris,E099,2019-0499-IND,2019-10-19,Tamil Nadu,Nilgiris,district,FAO/GAUL/2015/level2,matched,17873.0,2556.29022980388,fs1-3016a20fd3ad,,,,,,,,
E100::puducherry,E100,2019-0574-IND,2019-11-29,Puducherry,Puducherry,district,FAO/GAUL/2015/level2,matched,70228.0,199.99944279980937,fs1-3016a20fd3ad,,,,,,,,
E101::coimbatore,E101,2019-0574-IND,2019-11-29,Tamil Nadu,Coimbatore,district,FAO/GAUL/2015/level2,matched,17867.0,7435.549976623285,fs1-3016a20fd3ad,,,,,,,,
E101::cuddalore,E101,2019-0574-IND,2019-11-29,Tamil Nadu,Cuddalore,district,FAO/GAUL/2015/level2,matched,70243.0,3834.148317022688,fs1-3016a20fd3ad,,,,,,,,
E101::nagapattinam,E101,2019-0574-IND,2019-11-29,Tamil Nadu,Nagapattinam,district,FAO/GAUL/2015/level2,matched,70247.0,4937.704421608838,fs1-3016a20fd3ad,,,,,,,,
E101::thiruvarur,E101,2019-0574-IND,2019-11-29,Tamil Nadu,Thiruvarur,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B45072089356239,2285.385478948947,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Thiruvarur,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E101::tiruppur,E101,2019-0574-IND,2019-11-29,Tamil Nadu,Tiruppur,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B57036825942975,5200.603913602986,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Tiruppur,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E103::darrang,E103,2020-0206-IND,2020-05-24,Assam,Darrang,district,FAO/GAUL/2015/level2,matched,17578.0,3426.9679336953163,fs1-3016a20fd3ad,,,,,,,,
E103::goalpara,E103,2020-0206-IND,2020-05-24,Assam,Goalpara,district,FAO/GAUL/2015/level2,matched,17581.0,1904.60564716237,fs1-3016a20fd3ad,,,,,,,,
E103::lakhimpur,E103,2020-0206-IND,2020-05-24,Assam,Lakhimpur,district,FAO/GAUL/2015/level2,matched,70091.0,2886.5239581816727,fs1-3016a20fd3ad,,,,,,,,
E103::sonitpur,E103,2020-0206-IND,2020-05-24,Assam,Sonitpur,district,FAO/GAUL/2015/level2,matched,17593.0,4676.158375740257,fs1-3016a20fd3ad,,,,,,,,
E103::udalguri,E103,2020-0206-IND,2020-05-24,Assam,Udalguri,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B20307518801538,2056.2913712488385,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Udalguri,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E104::mangan,E104,2020-0206-IND,2020-05-24,Sikkim,Mangan,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B65820903826030,4277.456189629023,fs1-3016a20fd3ad,,2021.0,reviewed_alias,North District,False,https://sikkim.nic.in/district-centres/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E106::east%20siang,E106,2020-0304-IND,2020-06-01,Arunachal Pradesh,East Siang,district,FAO/GAUL/2015/level2,matched,17571.0,947.3283946599408,fs1-3016a20fd3ad,,,,,,,,
E106::namsai,E106,2020-0304-IND,2020-06-01,Arunachal Pradesh,Namsai,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B1875965515331,1281.1997378272174,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Namsai,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E107::baksa,E107,2020-0304-IND,2020-06-01,Assam,Baksa,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B8221925175605,2398.6209171216647,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Baksa,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E107::barpeta,E107,2020-0304-IND,2020-06-01,Assam,Barpeta,district,FAO/GAUL/2015/level2,matched,17576.0,3253.622989828742,fs1-3016a20fd3ad,,,,,,,,
E107::biswanath,E107,2020-0304-IND,2020-06-01,Assam,Biswanath,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B40714385808093,1795.9804068303213,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Biswanath,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E107::bongaigaon,E107,2020-0304-IND,2020-06-01,Assam,Bongaigaon,district,FAO/GAUL/2015/level2,matched,70086.0,2332.582799042809,fs1-3016a20fd3ad,,,,,,,,
E107::cachar,E107,2020-0304-IND,2020-06-01,Assam,Cachar,district,FAO/GAUL/2015/level2,matched,17577.0,3806.329961738336,fs1-3016a20fd3ad,,,,,,,,
E107::charaideo,E107,2020-0304-IND,2020-06-01,Assam,Charaideo,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B89228414823983,1051.5010239181354,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Charaideo,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E107::chirang,E107,2020-0304-IND,2020-06-01,Assam,Chirang,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B56012535339305,1586.6528982343073,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Chirang,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E107::darrang,E107,2020-0304-IND,2020-06-01,Assam,Darrang,district,FAO/GAUL/2015/level2,matched,17578.0,3426.9679336953163,fs1-3016a20fd3ad,,,,,,,,
E107::dhemaji,E107,2020-0304-IND,2020-06-01,Assam,Dhemaji,district,FAO/GAUL/2015/level2,matched,70087.0,2503.3476339074205,fs1-3016a20fd3ad,,,,,,,,
E107::dhubri,E107,2020-0304-IND,2020-06-01,Assam,Dhubri,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B25835998628545,1790.280077462252,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Dhubri,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E107::dibrugarh,E107,2020-0304-IND,2020-06-01,Assam,Dibrugarh,district,FAO/GAUL/2015/level2,matched,17580.0,3397.4818067287138,fs1-3016a20fd3ad,,,,,,,,
E107::goalpara,E107,2020-0304-IND,2020-06-01,Assam,Goalpara,district,FAO/GAUL/2015/level2,matched,17581.0,1904.60564716237,fs1-3016a20fd3ad,,,,,,,,
E107::golaghat,E107,2020-0304-IND,2020-06-01,Assam,Golaghat,district,FAO/GAUL/2015/level2,matched,17582.0,3532.2679838886856,fs1-3016a20fd3ad,,,,,,,,
E107::hojai,E107,2020-0304-IND,2020-06-01,Assam,Hojai,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B70315194619807,1456.4677644954024,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Hojai,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E107::jorhat,E107,2020-0304-IND,2020-06-01,Assam,Jorhat,district,FAO/GAUL/2015/level2,matched,70089.0,2842.716884638612,fs1-3016a20fd3ad,,,,,,,,
E107::kamrup,E107,2020-0304-IND,2020-06-01,Assam,Kamrup,district,FAO/GAUL/2015/level2,matched,17583.0,4348.6225796054405,fs1-3016a20fd3ad,,,,,,,,
E107::kamrup%20metropolitan,E107,2020-0304-IND,2020-06-01,Assam,Kamrup Metropolitan,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B38230828972906,1131.5412000860365,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Kamrup Metropolitan,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E107::karbi%20anglong,E107,2020-0304-IND,2020-06-01,Assam,Karbi Anglong,district,FAO/GAUL/2015/level2,matched,17584.0,10446.406497647093,fs1-3016a20fd3ad,,,,,,,,
E107::kokrajhar,E107,2020-0304-IND,2020-06-01,Assam,Kokrajhar,district,FAO/GAUL/2015/level2,matched,70090.0,3329.2233881813268,fs1-3016a20fd3ad,,,,,,,,
E107::lakhimpur,E107,2020-0304-IND,2020-06-01,Assam,Lakhimpur,district,FAO/GAUL/2015/level2,matched,70091.0,2886.5239581816727,fs1-3016a20fd3ad,,,,,,,,
E107::majuli,E107,2020-0304-IND,2020-06-01,Assam,Majuli,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B15157901669242,1250.5943287676694,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Majuli,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E107::morigaon,E107,2020-0304-IND,2020-06-01,Assam,Morigaon,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B17968019348564,1508.3262903435684,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Morigaon,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E107::nagaon,E107,2020-0304-IND,2020-06-01,Assam,Nagaon,district,FAO/GAUL/2015/level2,matched,17589.0,3997.4423095607103,fs1-3016a20fd3ad,,,,,,,,
E107::nalbari,E107,2020-0304-IND,2020-06-01,Assam,Nalbari,district,FAO/GAUL/2015/level2,matched,17590.0,2339.8796955273547,fs1-3016a20fd3ad,,,,,,,,
E107::sivasagar,E107,2020-0304-IND,2020-06-01,Assam,Sivasagar,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B21722277889516,1526.651765771626,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Sivasagar,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E107::sonitpur,E107,2020-0304-IND,2020-06-01,Assam,Sonitpur,district,FAO/GAUL/2015/level2,matched,17593.0,4676.158375740257,fs1-3016a20fd3ad,,,,,,,,
E107::south%20salmara,E107,2020-0304-IND,2020-06-01,Assam,South Salmara,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B20298037622173,719.1856651342532,fs1-3016a20fd3ad,,2021.0,reviewed_alias,South Salmara-Mankachar,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E107::tinsukia,E107,2020-0304-IND,2020-06-01,Assam,Tinsukia,district,FAO/GAUL/2015/level2,matched,70093.0,3799.190193815676,fs1-3016a20fd3ad,,,,,,,,
E107::udalguri,E107,2020-0304-IND,2020-06-01,Assam,Udalguri,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B20307518801538,2056.2913712488385,fs1-3016a20fd3ad,,2021.0,exact_or_spacing,Udalguri,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E107::west%20karbi%20anglong,E107,2020-0304-IND,2020-06-01,Assam,West Karbi Anglong,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B57995625790051,3106.68686919722,fs1-3016a20fd3ad,,2021.0,reviewed_alias,Karbi Anglong West,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E108::darbhanga,E108,2020-0304-IND,2020-06-01,Bihar,Darbhanga,district,FAO/GAUL/2015/level2,matched,17598.0,2293.727225126986,fs1-3016a20fd3ad,,,,,,,,
E108::east%20champaran,E108,2020-0304-IND,2020-06-01,Bihar,East Champaran,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B49017555803526,4209.432168721379,fs1-3016a20fd3ad,,2021.0,census_label_alias,Purba Champaran,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.",
E108::gopalganj,E108,2020-0304-IND,2020-06-01,Bihar,Gopalganj,district,FAO/GAUL/2015/level2,matched,17604.0,2044.660708589624,fs1-3016a20fd3ad,,,,,,,,
E108::khagaria,E108,2020-0304-IND,2020-06-01,Bihar,Khagaria,district,FAO/GAUL/2015/level2,matched,17609.0,1494.410012910706,fs1-3016a20fd3ad,,,,,,,,
E108::kishanganj,E108,2020-0304-IND,2020-06-01,Bihar,Kishanganj,district,FAO/GAUL/2015/level2,matched,70100.0,1932.7539351616576,fs1-3016a20fd3ad,,,,,,,,
E108::madhepura,E108,2020-0304-IND,2020-06-01,Bihar,Madhepura,district,FAO/GAUL/2015/level2,matched,17612.0,1841.8576584602,fs1-3016a20fd3ad,,,,,,,,
E108::madhubani,E108,2020-0304-IND,2020-06-01,Bihar,Madhubani,district,FAO/GAUL/2015/level2,matched,17611.0,3457.42262983169,fs1-3016a20fd3ad,,,,,,,,
E108::muzaffarpur,E108,2020-0304-IND,2020-06-01,Bihar,Muzaffarpur,district,FAO/GAUL/2015/level2,matched,17613.0,3192.441978127565,fs1-3016a20fd3ad,,,,,,,,
E108::saharsa,E108,2020-0304-IND,2020-06-01,Bihar,Saharsa,district,FAO/GAUL/2015/level2,matched,17624.0,1692.2702412487936,fs1-3016a20fd3ad,,,,,,,,
E108::samastipur,E108,2020-0304-IND,2020-06-01,Bihar,Samastipur,district,FAO/GAUL/2015/level2,matched,17626.0,2911.492917812177,fs1-3016a20fd3ad,,,,,,,,
