event_district_id,event_id,source_record_id,start_date,state,district,aoi_level,aoi_source,aoi_match_status,geometry_id,combined_km2,satellite_source,route_reason,routing_mode,optical_footprint,sits_status,sits_reason,converter_decision,s1_flood_km2,ndwi_flood_km2,sits_ndwi_full_km2,sits_ndwi_gated_km2,sits_detect_km2,sits_footprint_km2,sits_usable_km2,sits_usable_frac,sits_s1_usable_km2,sits_threshold,sits_method,optical_available,cloud_pct,optical_observed_frac,otsu_threshold_db,otsu_fallback_used,s1_orbit,s1_post_images,s2_post_images,eligible_km2,builtup_km2,cropland_km2,aoi_area_km2,legacy_combined_km2,legacy_satellite_source,legacy_route_reason,spec_version
E087::puri,E087,2019-0331-IND,2019-07-14,Odisha,Puri,district,FAO/GAUL/2015/level2,matched,17818,174.2758,S1,interim_s1_only,s1_interim,aoi,ok,ok,,174.2758,45.194,38.214,10.7927,970.3766,2826.7829,2100.5601,0.8084,132.3181,0.336,low-conf,True,3.3,0.8983,-15.75,False,BOTH,5.0,18.0,2598.3148,44.3747,1561.3346,3511.969251866753,45.194,NDWI,sits_gate_failed,fs1-3016a20fd3ad
E087::rayagada,E087,2019-0331-IND,2019-07-14,Odisha,Rayagada,district,FAO/GAUL/2015/level2,matched,70224,7.3507,S1,interim_s1_only,s1_interim,aoi,ok,ok,,7.3507,1.9109,1.8742,0.9476,1258.9578,5616.5408,1520.3177,0.7247,5.0893,0.32,otsu,True,22.6,0.7386,-16.0,True,DESCENDING,4.0,10.0,2097.742,21.8315,954.4673,7404.113889009227,1.9109,NDWI,sits_gate_failed,fs1-3016a20fd3ad
E087::sambalpur,E087,2019-0331-IND,2019-07-14,Odisha,Sambalpur,district,FAO/GAUL/2015/level2,matched,17819,21.2662,S1,interim_s1_only,s1_interim,aoi,ok,ok,,21.2662,19.0545,18.3296,6.1834,2217.4672,6091.7023,1219.7212,0.2901,12.5535,0.32,low-conf,True,4.1,0.3144,-16.0,True,DESCENDING,3.0,19.0,4204.9729,60.1074,1559.2819,6762.307318916143,19.0545,NDWI,sits_gate_failed,fs1-3016a20fd3ad
E087::subarnapur,E087,2019-0331-IND,2019-07-14,Odisha,Subarnapur,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B6884509901047,22.0957,S1,interim_s1_only,s1_interim,aoi,ok,ok,,22.0957,14.2069,12.5645,6.104,882.2629,1953.9592,1429.1997,0.6724,13.6156,0.352,low-conf,True,9.8,0.7355,-16.0,True,DESCENDING,3.0,11.0,2125.5315,19.7009,1230.7235,2356.7180608276617,14.2069,NDWI,sits_gate_failed,fs1-3016a20fd3ad
E087::sundargarh,E087,2019-0331-IND,2019-07-14,Odisha,Sundargarh,district,FAO/GAUL/2015/level2,matched,17820,21.1485,S1,interim_s1_only,s1_interim,aoi,ok,ok,,21.1485,16.9582,16.6054,14.1122,5258.2613,9174.5585,3316.3829,0.5839,9.6965,0.262,ndwi-calib,True,4.1,0.6062,-16.0,True,DESCENDING,4.0,24.0,5679.4239,85.6016,2338.2696,9764.412335512005,14.1122,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E088::amritsar,E088,2019-0331-IND,2019-07-14,Punjab,Amritsar,district,FAO/GAUL/2015/level2,matched,17821,637.1087,S1,interim_s1_only,s1_interim,aoi,ok,ok,,637.1087,108.0279,54.3412,37.8361,1384.3093,2271.7935,1789.9386,0.4489,258.1904,0.742,low-conf,True,28.8,0.7166,-13.75,False,BOTH,5.0,8.0,3987.6435,260.8036,3497.4723,4850.355487392105,108.0279,NDWI,sits_gate_failed,fs1-3016a20fd3ad
E088::bathinda,E088,2019-0331-IND,2019-07-14,Punjab,Bathinda,district,FAO/GAUL/2015/level2,matched,17822,417.1367,S1,interim_s1_only,s1_interim,aoi,ok,ok,,417.1367,70.9916,57.2066,47.2254,1558.9453,2573.5104,2251.9157,0.7019,250.8175,0.763,ndwi-calib,True,18.8,0.8112,-13.25,False,BOTH,3.0,6.0,3208.5353,185.0834,2814.4585,3366.4412884112767,47.2254,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E088::faridkot,E088,2019-0331-IND,2019-07-14,Punjab,Faridkot,district,FAO/GAUL/2015/level2,matched,70230,196.9788,S1,interim_s1_only,s1_interim,aoi,ok,ok,,196.9788,53.1615,42.5442,20.5288,375.489,760.4057,641.8764,0.4966,96.0001,0.805,low-conf,True,40.6,0.6165,-13.75,False,BOTH,5.0,6.0,1292.5969,65.9584,1161.1232,1449.1523634868656,53.1615,NDWI,sits_gate_failed,fs1-3016a20fd3ad
E088::fazilka,E088,2019-0331-IND,2019-07-14,Punjab,Fazilka,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B7291413308870,160.7093,S1,interim_s1_only,s1_interim,aoi,ok,ok,,160.7093,20.0977,15.3159,14.7279,1076.3172,1215.2555,1048.324,0.3354,42.1601,0.664,low-conf,True,47.8,0.5231,-16.0,True,BOTH,8.0,8.0,3125.647,127.0779,2741.2245,3260.9663717370954,20.0977,NDWI,sits_gate_failed,fs1-3016a20fd3ad
E088::ferozepur,E088,2019-0331-IND,2019-07-14,Punjab,Ferozepur,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B421757708753,158.7913,S1,interim_s1_only,s1_interim,aoi,ok,ok,,158.7913,50.617,23.3165,22.7015,537.8186,543.9674,377.0756,0.2234,30.5926,0.508,low-conf,True,57.2,0.4197,-13.75,False,BOTH,4.0,4.0,1688.1593,83.0845,1518.4409,2043.701213817955,50.617,NDWI,sits_gate_failed,fs1-3016a20fd3ad
E088::gurdaspur,E088,2019-0331-IND,2019-07-14,Punjab,Gurdaspur,district,FAO/GAUL/2015/level2,matched,17826,547.1506,S1,interim_s1_only,s1_interim,aoi,ok,ok,,547.1506,57.5898,55.7174,43.1095,1110.0458,3372.7537,3000.6157,0.9684,533.0506,0.472,ndwi-calib,True,2.0,0.989,-13.25,False,BOTH,6.0,8.0,3098.5477,167.6617,2486.9024,3507.09272056944,43.1095,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E088::hoshiarpur,E088,2019-0331-IND,2019-07-14,Punjab,Hoshiarpur,district,FAO/GAUL/2015/level2,matched,17827,57.0501,S1,interim_s1_only,s1_interim,aoi,ok,ok,,57.0501,11.5268,9.5847,7.7711,1436.981,2739.9354,2306.6412,0.8106,46.5434,0.525,ndwi-calib,True,13.8,0.877,-16.0,True,BOTH,7.0,9.0,2845.513,156.1101,1853.9934,3362.8966396342144,7.7711,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E088::jalandhar,E088,2019-0331-IND,2019-07-14,Punjab,Jalandhar,district,FAO/GAUL/2015/level2,matched,17828,485.6677,S1,interim_s1_only,s1_interim,aoi,ok,ok,,485.6677,19.9975,18.1134,9.4742,764.4484,2442.9798,2366.2105,0.9328,456.0623,0.606,ndwi-calib,True,3.6,0.9649,-13.75,False,BOTH,6.0,6.0,2536.5667,200.5457,2140.6614,2605.0531477191817,9.4742,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E088::ludhiana,E088,2019-0331-IND,2019-07-14,Punjab,Ludhiana,district,FAO/GAUL/2015/level2,matched,17830,552.9724,S1,interim_s1_only,s1_interim,aoi,ok,ok,,552.9724,139.7576,74.2116,46.4976,611.0821,1095.9412,933.8366,0.2915,166.3569,0.742,low-conf,True,4.2,0.9552,-13.25,False,BOTH,4.0,13.0,3203.7682,294.0705,2636.351,3573.1078179391798,139.7576,NDWI,sits_gate_failed,fs1-3016a20fd3ad
E088::mansa,E088,2019-0331-IND,2019-07-14,Punjab,Mansa,district,FAO/GAUL/2015/level2,matched,70232,307.8913,S1,interim_s1_only,s1_interim,aoi,ok,ok,,307.8913,44.6308,25.5316,22.3686,803.0065,1067.8089,742.8108,0.4392,124.5715,0.749,ndwi-calib,True,34.4,0.6487,-13.25,False,BOTH,5.0,7.0,1691.1475,81.682,1536.8015,2209.549070653662,22.3686,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E088::moga,E088,2019-0331-IND,2019-07-14,Punjab,Moga,district,FAO/GAUL/2015/level2,matched,70233,68.4302,S1,interim_s1_only,s1_interim,aoi,ok,ok,,68.4302,47.4342,23.2206,14.1014,516.0958,1085.4802,1007.4532,0.446,22.1838,0.761,ndwi-calib,True,25.3,0.7482,-16.0,True,BOTH,7.0,8.0,2258.8489,117.7557,2066.4633,2304.7121791106997,14.1014,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E088::muktsar,E088,2019-0331-IND,2019-07-14,Punjab,Muktsar,district,FAO/GAUL/2015/level2,matched,70234,454.6711,S1,interim_s1_only,s1_interim,aoi,ok,ok,,454.6711,69.5068,54.2857,18.048,626.7484,1880.2466,1669.0059,0.6609,270.859,0.805,low-conf,True,21.3,0.787,-13.75,False,BOTH,3.0,4.0,2525.1892,110.2296,2288.6262,2601.679753255548,69.5068,NDWI,sits_gate_failed,fs1-3016a20fd3ad
E088::pathankot,E088,2019-0331-IND,2019-07-14,Punjab,Pathankot,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B19630094725383,29.6841,S1,interim_s1_only,s1_interim,aoi,ok,ok,,29.6841,8.5439,7.6381,4.784,193.4727,898.4844,693.1859,0.9224,27.6751,0.577,ndwi-calib,True,5.5,0.9727,-16.0,True,BOTH,4.0,4.0,751.4754,46.7949,463.8746,999.949013574026,4.784,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E088::patiala,E088,2019-0331-IND,2019-07-14,Punjab,Patiala,district,FAO/GAUL/2015/level2,matched,17831,81.2122,S1,interim_s1_only,s1_interim,aoi,ok,ok,,81.2122,137.802,121.3576,111.7188,2923.1289,3115.7006,2724.0367,0.8101,60.2386,0.617,low-conf,True,4.7,0.9548,-16.0,True,BOTH,7.0,14.0,3362.4907,220.6396,2831.9204,3716.087632293798,137.802,NDWI,sits_gate_failed,fs1-3016a20fd3ad
E088::rupnagar,E088,2019-0331-IND,2019-07-14,Punjab,Rupnagar,district,FAO/GAUL/2015/level2,matched,17832,10.9768,S1,interim_s1_only,s1_interim,aoi,ok,ok,,10.9768,12.7674,11.6272,10.1135,990.3036,1441.4159,1210.9909,0.6967,7.5594,0.668,ndwi-calib,True,0.4,0.9968,-16.0,True,BOTH,3.0,6.0,1738.0685,146.1954,1163.4196,2095.7343025165355,10.1135,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E088::sangrur,E088,2019-0331-IND,2019-07-14,Punjab,Sangrur,district,FAO/GAUL/2015/level2,matched,17833,758.7788,S1,interim_s1_only,s1_interim,aoi,ok,ok,,758.7788,128.9644,116.2753,74.6505,2906.4232,4768.0443,3787.0144,0.9197,699.0234,0.742,low-conf,True,1.7,0.9828,-13.25,False,BOTH,7.0,15.0,4117.7548,200.9589,3739.9046,5091.276351954565,128.9644,NDWI,sits_gate_failed,fs1-3016a20fd3ad
E088::sas%20nagar,E088,2019-0331-IND,2019-07-14,Punjab,SAS Nagar,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B12197302963241,12.6803,S1,interim_s1_only,s1_interim,aoi,ok,ok,,12.6803,2.2255,1.1377,1.0851,430.5221,505.4847,462.5606,0.4767,7.3357,0.602,otsu,True,1.0,0.9894,-16.0,True,ASCENDING,1.0,6.0,970.3828,125.7025,652.6273,1101.7298561292196,2.2255,NDWI,sits_gate_failed,fs1-3016a20fd3ad
E088::sbs%20nagar,E088,2019-0331-IND,2019-07-14,Punjab,SBS Nagar,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B14984770113274,107.1685,S1,interim_s1_only,s1_interim,aoi,ok,ok,,107.1685,37.8804,11.2022,2.3454,51.6372,226.2198,217.7353,0.1876,28.78,0.805,low-conf,True,4.9,0.9476,-16.0,True,BOTH,3.0,6.0,1160.9254,68.966,867.303,1278.323970559273,37.8804,NDWI,sits_gate_failed,fs1-3016a20fd3ad
E089::baran,E089,2019-0331-IND,2019-07-14,Rajasthan,Baran,district,FAO/GAUL/2015/level2,matched,70236,785.7031,S1,interim_s1_only,s1_interim,aoi,ok,ok,,785.7031,10.7565,8.1791,6.9021,3818.8566,5692.4729,5159.7304,0.827,632.8236,0.449,ndwi-calib,True,6.0,0.9374,-13.75,False,DESCENDING,3.0,13.0,6238.9206,103.1903,4229.4871,6837.623843421029,6.9021,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E089::bundi,E089,2019-0331-IND,2019-07-14,Rajasthan,Bundi,district,FAO/GAUL/2015/level2,matched,17841,,NONE,no_s1,s1_interim,,ok,ok,,,62.3697,46.8765,37.169,560.2525,3730.83,3337.2196,0.6771,0.0,0.838,ndwi-calib,True,30.8,0.7079,,,,0.0,7.0,4928.4754,102.112,3203.551,5584.729928001412,37.169,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E089::chittorgarh,E089,2019-0331-IND,2019-07-14,Rajasthan,Chittorgarh,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B58527154065354,44.7796,S1,interim_s1_only,s1_interim,aoi,ok,ok,,44.7796,12.6254,15.6291,11.5577,5291.8415,7226.189,6112.3997,0.9358,39.1357,0.555,low-conf,True,2.7,0.971,-16.0,True,DESCENDING,4.0,14.0,6531.5955,171.372,3706.2988,7610.780196310265,12.6254,NDWI,sits_gate_failed,fs1-3016a20fd3ad
E089::churu,E089,2019-0331-IND,2019-07-14,Rajasthan,Churu,district,FAO/GAUL/2015/level2,matched,17843,1410.8442,S1,interim_s1_only,s1_interim,aoi,ok,ok,,1410.8442,12.7934,3.136,2.9075,453.3214,5324.5379,4048.5578,0.2861,446.2673,0.635,ndwi-calib,True,45.3,0.5488,-16.75,False,BOTH,7.0,14.0,14150.5178,291.7347,11459.4246,17075.11286515193,2.9075,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E089::dholpur,E089,2019-0331-IND,2019-07-14,Rajasthan,Dholpur,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B64898456093948,560.4551,S1,interim_s1_only,s1_interim,aoi,ok,ok,,560.4551,6.0758,5.6922,3.7985,1553.7296,2962.9612,2273.0685,0.9779,546.8079,0.359,ndwi-calib,True,0.3,0.9967,-13.75,False,BOTH,3.0,8.0,2324.3959,51.6209,1482.6385,3030.9408891577045,3.7985,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E089::jhalawar,E089,2019-0331-IND,2019-07-14,Rajasthan,Jhalawar,district,FAO/GAUL/2015/level2,matched,17850,13.7526,S1,interim_s1_only,s1_interim,aoi,ok,ok,,13.7526,15.7484,12.5448,4.549,1062.8912,4590.3018,3821.5637,0.7184,12.2327,0.658,ndwi-calib,True,4.0,0.9594,-16.0,True,DESCENDING,4.0,11.0,5319.2421,106.9369,3736.8269,6261.78152754128,12.5448,SITS_NDWI_RESTORED,sits_restored_by_s1,fs1-3016a20fd3ad
E089::kota,E089,2019-0331-IND,2019-07-14,Rajasthan,Kota,district,FAO/GAUL/2015/level2,matched,17853,0.1395,S1,interim_s1_only,s1_interim,aoi,ok,ok,,0.1395,14.7318,13.7596,7.0929,3162.7664,5207.6656,4668.9814,0.9405,0.1186,0.492,low-conf,True,3.3,0.9682,-18.75,False,DESCENDING,2.0,7.0,4964.1113,180.0537,3302.3931,5514.285932841976,14.7318,NDWI,sits_gate_failed,fs1-3016a20fd3ad
E089::rajsamand,E089,2019-0331-IND,2019-07-14,Rajasthan,Rajsamand,district,FAO/GAUL/2015/level2,matched,70240,34.2699,S1,interim_s1_only,s1_interim,aoi,ok,ok,,34.2699,2.6373,2.4474,1.3543,1746.9766,3397.2567,2306.1017,0.7529,26.8581,0.633,otsu,True,20.6,0.825,-16.0,True,DESCENDING,2.0,8.0,3062.8005,110.5294,972.9768,4601.202060349811,2.6373,NDWI,sits_gate_failed,fs1-3016a20fd3ad
E089::sikar,E089,2019-0331-IND,2019-07-14,Rajasthan,Sikar,district,FAO/GAUL/2015/level2,matched,17857,226.8464,S1,interim_s1_only,s1_interim,aoi,ok,ok,,226.8464,1.2138,0.744,0.6347,1901.1762,3914.6981,3487.2797,0.5193,89.7381,0.508,otsu,True,3.2,0.9671,-16.0,True,BOTH,5.0,12.0,6715.7345,269.0484,5609.8223,7693.658799376819,1.2138,NDWI,sits_gate_failed,fs1-3016a20fd3ad
E090::agra,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Agra,district,FAO/GAUL/2015/level2,matched,17888,775.5445,S1,interim_s1_only,s1_interim,aoi,ok,ok,,775.5445,4.4407,2.1186,0.9794,744.4009,1752.5386,1401.4679,0.4994,381.1637,0.43,low-conf,True,1.5,0.9855,-13.25,False,BOTH,4.0,14.0,2806.534,156.4345,2199.4143,3532.421316691642,4.4407,NDWI,sits_gate_failed,fs1-3016a20fd3ad
E090::ambedkar%20nagar,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Ambedkar Nagar,district,FAO/GAUL/2015/level2,matched,70257,325.1029,S1,interim_s1_only,s1_interim,aoi,ok,ok,,325.1029,88.6561,61.2546,36.059,607.5075,1480.0951,1212.2299,0.5491,155.9524,0.692,ndwi-calib,True,23.0,0.7725,-15.25,False,BOTH,6.0,8.0,2207.7781,95.2837,1651.5998,2328.994244483866,36.059,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E090::amroha,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Amroha,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B21119051307760,51.2957,S1,interim_s1_only,s1_interim,aoi,ok,ok,,51.2957,14.298,6.9153,3.7299,262.7255,1060.3297,989.2827,0.4385,21.316,0.721,ndwi-calib,True,13.3,0.8675,-14.75,False,BOTH,6.0,9.0,2256.2582,107.0008,1510.3464,2281.647503522424,3.7299,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E090::auraiya,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Auraiya,district,FAO/GAUL/2015/level2,matched,70258,332.8094,S1,interim_s1_only,s1_interim,aoi,ok,ok,,332.8094,17.3188,12.2881,7.0369,729.6563,1709.5907,1442.5782,0.7436,256.3063,0.654,ndwi-calib,True,14.5,0.8532,-13.75,False,BOTH,5.0,4.0,1939.8871,68.7054,1543.5472,2182.3976584986426,7.0369,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E090::ayodhya,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Ayodhya,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B60320291189162,224.9407,S1,interim_s1_only,s1_interim,aoi,ok,ok,,224.9407,10.9369,5.9568,3.6078,445.8968,1131.1085,893.8595,0.3517,56.3542,0.641,ndwi-calib,True,40.1,0.5747,-14.25,False,ASCENDING,3.0,4.0,2541.1827,122.905,1608.6144,2675.800154387558,3.6078,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E090::bahraich,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Bahraich,district,FAO/GAUL/2015/level2,matched,17893,304.5614,S1,interim_s1_only,s1_interim,aoi,ok,ok,,304.5614,78.2554,63.7685,31.5562,671.8425,2901.7549,2545.8107,0.7305,176.5628,0.624,ndwi-calib,True,17.3,0.8246,-15.75,False,BOTH,7.0,6.0,3485.1487,94.3473,2195.9306,3705.0099637131552,63.7685,SITS_NDWI_RESTORED,sits_restored_by_s1,fs1-3016a20fd3ad
E090::ballia,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Ballia,district,FAO/GAUL/2015/level2,matched,17894,427.7909,S1,interim_s1_only,s1_interim,aoi,ok,ok,,427.7909,485.022,406.6191,112.613,793.6903,2398.2874,2085.7325,0.7556,243.6517,0.586,low-conf,True,16.6,0.8423,-16.25,False,BOTH,4.0,8.0,2760.4153,133.4226,2158.8817,3013.8054759791835,485.022,NDWI,sits_gate_failed,fs1-3016a20fd3ad
E090::balrampur,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Balrampur,district,FAO/GAUL/2015/level2,matched,70261,440.1454,S1,interim_s1_only,s1_interim,aoi,ok,ok,,440.1454,116.9041,86.7908,54.8806,1098.5302,2675.987,2201.9,0.722,263.7794,0.619,ndwi-calib,True,14.9,0.8151,-14.25,False,ASCENDING,4.0,5.0,3049.8684,76.4006,1970.5359,3379.881475532829,54.8806,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E090::banda,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Banda,district,FAO/GAUL/2015/level2,matched,17895,632.0968,S1,interim_s1_only,s1_interim,aoi,ok,ok,,632.0968,41.2311,38.19,11.7271,564.8457,4217.4887,3982.5949,0.9276,581.009,0.591,ndwi-calib,True,0.5,0.9939,-13.75,False,BOTH,6.0,7.0,4293.5305,97.5451,3627.7015,4528.7470438726,38.19,SITS_NDWI_RESTORED,sits_restored_by_s1,fs1-3016a20fd3ad
E090::barabanki,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Barabanki,district,FAO/GAUL/2015/level2,matched,17896,751.1339,S1,interim_s1_only,s1_interim,aoi,ok,ok,,751.1339,32.2644,5.8609,2.9088,585.348,1151.8394,932.6761,0.2189,126.8795,0.633,low-conf,True,34.4,0.655,-13.75,False,BOTH,4.0,5.0,4261.6796,180.5234,2989.9903,4440.0005417469865,32.2644,NDWI,sits_gate_failed,fs1-3016a20fd3ad
E090::etawah,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Etawah,district,FAO/GAUL/2015/level2,matched,17906,294.4786,S1,interim_s1_only,s1_interim,aoi,ok,ok,,294.4786,21.8824,21.206,9.0876,1111.1388,1893.8006,1713.0468,0.8549,255.6027,0.57,low-conf,True,7.5,0.9263,-14.75,False,BOTH,5.0,4.0,2003.7716,84.4499,1514.4973,2156.538962907565,21.8824,NDWI,sits_gate_failed,fs1-3016a20fd3ad
E090::farrukhabad,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Farrukhabad,district,FAO/GAUL/2015/level2,matched,17908,211.83,S1,interim_s1_only,s1_interim,aoi,ok,ok,,211.83,7.3201,5.5785,3.033,247.8611,1850.952,1691.748,0.789,157.8117,0.785,ndwi-calib,True,12.8,0.8708,-13.75,False,BOTH,6.0,1.0,2144.1619,90.6783,1716.3071,2188.008861953001,3.033,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E090::ghazipur,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Ghazipur,district,FAO/GAUL/2015/level2,matched,17912,305.7346,S1,interim_s1_only,s1_interim,aoi,ok,ok,,305.7346,169.7735,155.8463,111.1876,1918.2136,3005.1878,2705.6331,0.8511,232.3389,0.597,ndwi-calib,True,9.5,0.9114,-14.75,False,BOTH,5.0,4.0,3179.0692,156.8655,2601.7309,3392.663587484302,111.1876,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E090::gonda,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Gonda,district,FAO/GAUL/2015/level2,matched,17913,469.5983,S1,interim_s1_only,s1_interim,aoi,ok,ok,,469.5983,13.8757,8.5624,6.7506,1232.3406,1981.0417,1659.4045,0.4308,176.0977,0.447,ndwi-calib,True,37.1,0.6204,-13.25,False,BOTH,6.0,8.0,3851.7976,154.9602,2720.6742,4014.846082655345,6.7506,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E090::hamirpur,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Hamirpur,district,FAO/GAUL/2015/level2,matched,17915,826.9126,S1,interim_s1_only,s1_interim,aoi,ok,ok,,826.9126,19.6875,19.4556,6.9319,627.8167,4179.0535,3761.9955,0.977,806.4187,0.623,ndwi-calib,True,0.6,0.996,-13.25,False,BOTH,5.0,7.0,3850.5254,66.7414,3223.9496,4271.154307143049,19.4556,SITS_NDWI_RESTORED,sits_restored_by_s1,fs1-3016a20fd3ad
E090::jalaun,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Jalaun,district,FAO/GAUL/2015/level2,matched,17917,808.7951,S1,interim_s1_only,s1_interim,aoi,ok,ok,,808.7951,29.6648,9.7956,7.5222,1684.9289,2781.5928,2280.0239,0.6053,465.6289,0.514,ndwi-calib,True,6.1,0.9425,-13.75,False,BOTH,6.0,10.0,3766.6406,94.6876,3129.9923,4572.286607377707,7.5222,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E090::kanpur%20dehat,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Kanpur Dehat,district,FAO/GAUL/2015/level2,matched,70269,926.7332,S1,interim_s1_only,s1_interim,aoi,ok,ok,,926.7332,72.7221,56.6262,40.4516,2529.385,4412.5044,4169.2656,0.8615,788.5263,0.569,ndwi-calib,True,9.6,0.9049,-13.25,False,BOTH,6.0,10.0,4839.6776,132.1961,3943.8732,5042.756979466441,40.4516,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E090::kanpur%20nagar,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Kanpur Nagar,district,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,matched,76128533B23710487943819,405.8028,S1,interim_s1_only,s1_interim,aoi,ok,ok,,405.8028,37.142,26.0236,12.9515,599.2069,1734.1079,1652.3002,0.5894,226.843,0.656,ndwi-calib,True,1.3,0.9872,-13.25,False,BOTH,6.0,10.0,2803.3297,205.4585,2078.6691,2904.729879575871,26.0236,SITS_NDWI_RESTORED,sits_restored_by_s1,fs1-3016a20fd3ad
E090::kushinagar,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Kushinagar,district,FAO/GAUL/2015/level2,matched,70271,295.0164,S1,interim_s1_only,s1_interim,aoi,ok,ok,,295.0164,319.9185,311.6506,289.015,1881.7241,2805.4049,2740.7808,0.9636,278.8014,0.274,ndwi-calib,True,1.3,0.9894,-13.75,False,BOTH,4.0,7.0,2844.4186,149.7609,2025.279,2893.16087554316,289.015,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E090::lakhimpur%20kheri,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Lakhimpur Kheri,district,FAO/GAUL/2015/level2,matched,17921,369.3326,S1,interim_s1_only,s1_interim,aoi,ok,ok,,369.3326,53.5036,16.7138,13.2851,1756.4001,5336.5255,4891.258,0.6764,244.7237,0.463,ndwi-calib,True,9.0,0.9101,-14.25,False,BOTH,6.0,11.0,7230.8731,186.4498,4775.211,7708.742992388735,13.2851,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
E090::mirzapur,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Mirzapur,district,FAO/GAUL/2015/level2,matched,17927,486.2501,S1,interim_s1_only,s1_interim,aoi,ok,ok,,486.2501,28.556,24.9753,13.5685,1045.4502,4218.2089,3619.4117,0.9241,431.7186,0.636,ndwi-calib,True,4.5,0.9596,-15.25,False,BOTH,4.0,14.0,3916.54,104.3795,2514.5933,4526.889753258701,13.5685,SITS_NDWI,sits_gate_passed,fs1-3016a20fd3ad
