event_district_id,event_id,source_record_id,start_date,state,district,flood_area_km2,flood_ratio,aoi_area_km2,satellite_source,satellite_status,district_match_status,geometry_id,aoi_match_status,analysis_observation_status,route_reason,cloud_pct,otsu_fallback_used,s1_orbit,eligible_km2,flood_ratio_eligible,sits_status,converter_decision,legacy_flood_area_km2,legacy_satellite_source,spec_version
E090::auraiya,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Auraiya,332.8094,0.1525,2182.3976584986426,S1,observed,matched,70258.0,matched,observed,interim_s1_only,14.5,False,BOTH,1939.8871,0.1716,ok,,7.0369,SITS_NDWI,fs1-3016a20fd3ad
E090::ayodhya,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Ayodhya,224.9407,0.0841,2675.800154387558,S1,observed,matched,76128533B60320291189162,matched,observed,interim_s1_only,40.1,False,ASCENDING,2541.1827,0.0885,ok,,3.6078,SITS_NDWI,fs1-3016a20fd3ad
E090::bahraich,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Bahraich,304.5614,0.0822,3705.0099637131552,S1,observed,matched,17893.0,matched,observed,interim_s1_only,17.3,False,BOTH,3485.1487,0.0874,ok,,63.7685,SITS_NDWI_RESTORED,fs1-3016a20fd3ad
E090::ballia,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Ballia,427.7909,0.1419,3013.8054759791835,S1,observed,matched,17894.0,matched,observed,interim_s1_only,16.6,False,BOTH,2760.4153,0.155,ok,,485.022,NDWI,fs1-3016a20fd3ad
E090::balrampur,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Balrampur,440.1454,0.1302,3379.881475532829,S1,observed,matched,70261.0,matched,observed,interim_s1_only,14.9,False,ASCENDING,3049.8684,0.1443,ok,,54.8806,SITS_NDWI,fs1-3016a20fd3ad
E090::banda,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Banda,632.0968,0.1396,4528.7470438726,S1,observed,matched,17895.0,matched,observed,interim_s1_only,0.5,False,BOTH,4293.5305,0.1472,ok,,38.19,SITS_NDWI_RESTORED,fs1-3016a20fd3ad
E090::barabanki,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Barabanki,751.1339,0.1692,4440.0005417469865,S1,observed,matched,17896.0,matched,observed,interim_s1_only,34.4,False,BOTH,4261.6796,0.1763,ok,,32.2644,NDWI,fs1-3016a20fd3ad
E090::etawah,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Etawah,294.4786,0.1366,2156.538962907565,S1,observed,matched,17906.0,matched,observed,interim_s1_only,7.5,False,BOTH,2003.7716,0.147,ok,,21.8824,NDWI,fs1-3016a20fd3ad
E090::farrukhabad,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Farrukhabad,211.83,0.0968,2188.008861953001,S1,observed,matched,17908.0,matched,observed,interim_s1_only,12.8,False,BOTH,2144.1619,0.0988,ok,,3.033,SITS_NDWI,fs1-3016a20fd3ad
E090::ghazipur,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Ghazipur,305.7346,0.0901,3392.663587484302,S1,observed,matched,17912.0,matched,observed,interim_s1_only,9.5,False,BOTH,3179.0692,0.0962,ok,,111.1876,SITS_NDWI,fs1-3016a20fd3ad
E090::gonda,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Gonda,469.5983,0.117,4014.846082655345,S1,observed,matched,17913.0,matched,observed,interim_s1_only,37.1,False,BOTH,3851.7976,0.1219,ok,,6.7506,SITS_NDWI,fs1-3016a20fd3ad
E090::hamirpur,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Hamirpur,826.9126,0.1936,4271.154307143049,S1,observed,matched,17915.0,matched,observed,interim_s1_only,0.6,False,BOTH,3850.5254,0.2148,ok,,19.4556,SITS_NDWI_RESTORED,fs1-3016a20fd3ad
E090::jalaun,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Jalaun,808.7951,0.1769,4572.286607377707,S1,observed,matched,17917.0,matched,observed,interim_s1_only,6.1,False,BOTH,3766.6406,0.2147,ok,,7.5222,SITS_NDWI,fs1-3016a20fd3ad
E090::kanpur%20dehat,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Kanpur Dehat,926.7332,0.1838,5042.756979466441,S1,observed,matched,70269.0,matched,observed,interim_s1_only,9.6,False,BOTH,4839.6776,0.1915,ok,,40.4516,SITS_NDWI,fs1-3016a20fd3ad
E090::kanpur%20nagar,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Kanpur Nagar,405.8028,0.1397,2904.729879575871,S1,observed,matched,76128533B23710487943819,matched,observed,interim_s1_only,1.3,False,BOTH,2803.3297,0.1448,ok,,26.0236,SITS_NDWI_RESTORED,fs1-3016a20fd3ad
E090::kushinagar,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Kushinagar,295.0164,0.102,2893.16087554316,S1,observed,matched,70271.0,matched,observed,interim_s1_only,1.3,False,BOTH,2844.4186,0.1037,ok,,289.015,SITS_NDWI,fs1-3016a20fd3ad
E090::lakhimpur%20kheri,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Lakhimpur Kheri,369.3326,0.0479,7708.742992388735,S1,observed,matched,17921.0,matched,observed,interim_s1_only,9.0,False,BOTH,7230.8731,0.0511,ok,,13.2851,SITS_NDWI,fs1-3016a20fd3ad
E090::mirzapur,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Mirzapur,486.2501,0.1074,4526.889753258701,S1,observed,matched,17927.0,matched,observed,interim_s1_only,4.5,False,BOTH,3916.54,0.1242,ok,,13.5685,SITS_NDWI,fs1-3016a20fd3ad
E090::pilibhit,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Pilibhit,251.4441,0.07,3594.1579683602813,S1,observed,matched,17931.0,matched,observed,interim_s1_only,37.9,False,BOTH,3379.1475,0.0744,ok,,2.5811,SITS_NDWI,fs1-3016a20fd3ad
E090::prayagraj,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Prayagraj,807.8863,0.1476,5474.7102581208,S1,observed,matched,76128533B51368558457506,matched,observed,interim_s1_only,8.8,False,ASCENDING,5053.1415,0.1599,ok,,9.507,SITS_NDWI,fs1-3016a20fd3ad
E090::sant%20kabir%20nagar,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Sant Kabir Nagar,134.0377,0.1008,1329.179989070325,S1,observed,matched,70275.0,matched,observed,interim_s1_only,6.6,False,BOTH,1268.8107,0.1056,ok,,132.941,SITS_NDWI,fs1-3016a20fd3ad
E090::shrawasti,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Shrawasti,397.5411,0.2039,1950.0124338087928,S1,observed,matched,76128533B34832354589031,matched,observed,interim_s1_only,28.7,False,BOTH,1867.7991,0.2128,ok,,21.574,SITS_NDWI,fs1-3016a20fd3ad
E090::sitapur,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Sitapur,160.0567,0.0276,5789.793396469067,S1,observed,matched,17938.0,matched,observed,interim_s1_only,20.0,True,BOTH,5411.2124,0.0296,ok,,10.9126,SITS_NDWI,fs1-3016a20fd3ad
E090::varanasi,E090,2019-0331-IND,2019-07-14,Uttar Pradesh,Varanasi,177.5062,0.1142,1554.288127138641,S1,observed,matched,17943.0,matched,observed,interim_s1_only,8.2,False,BOTH,1499.8488,0.1183,ok,,4.1201,NDWI,fs1-3016a20fd3ad
E091::almora,E091,2019-0331-IND,2019-07-14,Uttarakhand,Almora,6.9545,0.0022,3105.697721313062,S1,observed,matched,70280.0,matched,observed,interim_s1_only,74.2,False,BOTH,84.8558,0.082,ok,,6.9545,S1,fs1-3016a20fd3ad
E091::bageshwar,E091,2019-0331-IND,2019-07-14,Uttarakhand,Bageshwar,1.5446,0.0007,2283.823715697251,S1,observed,matched,70281.0,matched,observed,interim_s1_only,90.4,False,BOTH,38.1041,0.0405,ok,,1.5446,S1,fs1-3016a20fd3ad
E091::chamoli,E091,2019-0331-IND,2019-07-14,Uttarakhand,Chamoli,14.3763,0.0018,7838.316284013912,S1,observed,matched,70282.0,matched,observed,interim_s1_only,76.6,False,BOTH,146.7279,0.098,ok,,14.3763,S1,fs1-3016a20fd3ad
E091::champawat,E091,2019-0331-IND,2019-07-14,Uttarakhand,Champawat,2.666,0.0016,1688.3763040453146,S1,observed,matched,70283.0,matched,observed,interim_s1_only,37.5,False,BOTH,46.9631,0.0568,ok,,0.6588,NDWI,fs1-3016a20fd3ad
E091::dehradun,E091,2019-0331-IND,2019-07-14,Uttarakhand,Dehradun,29.3658,0.0096,3070.1655325092884,S1,observed,matched,17903.0,matched,observed,interim_s1_only,60.5,False,BOTH,982.9091,0.0299,ok,,29.3658,S1,fs1-3016a20fd3ad
E091::haridwar,E091,2019-0331-IND,2019-07-14,Uttarakhand,Haridwar,30.1562,0.0126,2388.487173667367,S1,observed,matched,70284.0,matched,observed,interim_s1_only,32.8,True,BOTH,2028.6973,0.0149,ok,,8.0493,SITS_NDWI,fs1-3016a20fd3ad
E091::nainital,E091,2019-0331-IND,2019-07-14,Uttarakhand,Nainital,11.8945,0.0029,4068.963433579816,S1,observed,matched,70285.0,matched,observed,interim_s1_only,38.2,True,BOTH,1382.9492,0.0086,ok,,1.947,SITS_NDWI,fs1-3016a20fd3ad
E091::pauri%20garhwal,E091,2019-0331-IND,2019-07-14,Uttarakhand,Pauri Garhwal,2.6667,0.0005,5461.918144346134,S1,observed,matched,17910.0,matched,observed,interim_s1_only,57.0,True,BOTH,373.3441,0.0071,ok,,4.2996,NDWI,fs1-3016a20fd3ad
E091::pithoragarh,E091,2019-0331-IND,2019-07-14,Uttarakhand,Pithoragarh,7.8293,0.0011,7209.480621522472,S1,observed,matched,17932.0,matched,observed,interim_s1_only,68.9,False,BOTH,107.4879,0.0728,ok,,7.8293,S1,fs1-3016a20fd3ad
E091::rudraprayag,E091,2019-0331-IND,2019-07-14,Uttarakhand,Rudraprayag,0.8348,0.0007,1215.2753847771737,S1,observed,matched,70286.0,matched,observed,interim_s1_only,66.9,False,BOTH,13.0587,0.0639,ok,,0.8348,S1,fs1-3016a20fd3ad
E091::tehri%20garhwal,E091,2019-0331-IND,2019-07-14,Uttarakhand,Tehri Garhwal,2.3605,0.0005,4393.487663681659,S1,observed,matched,70287.0,matched,observed,interim_s1_only,42.8,False,BOTH,46.9933,0.0502,ok,,0.3592,NDWI,fs1-3016a20fd3ad
E091::udham%20singh%20nagar,E091,2019-0331-IND,2019-07-14,Uttarakhand,Udham Singh Nagar,494.9982,0.1725,2869.388323442663,S1,observed,matched,70288.0,matched,observed,interim_s1_only,9.2,False,BOTH,2584.6152,0.1915,ok,,10.1365,SITS_NDWI,fs1-3016a20fd3ad
E091::uttarkashi,E091,2019-0331-IND,2019-07-14,Uttarakhand,Uttarkashi,8.3467,0.0013,6642.1631687539975,S1,observed,matched,70289.0,matched,observed,interim_s1_only,41.4,False,BOTH,119.6664,0.0697,ok,,1.6766,NDWI,fs1-3016a20fd3ad
E092::alipurduar,E092,2019-0331-IND,2019-07-14,West Bengal,Alipurduar,157.1175,0.056,2805.571892812845,S1,observed,matched,76128533B23858286755005,matched,observed,interim_s1_only,99.3,True,BOTH,2397.164,0.0655,ok,,157.1175,S1,fs1-3016a20fd3ad
E092::bankura,E092,2019-0331-IND,2019-07-14,West Bengal,Bankura,175.3457,0.0251,6981.566770524623,S1,observed,matched,17945.0,matched,observed,interim_s1_only,14.9,True,BOTH,6480.2521,0.0271,ok,,27.153,NDWI,fs1-3016a20fd3ad
E092::birbhum,E092,2019-0331-IND,2019-07-14,West Bengal,Birbhum,1107.8131,0.2426,4566.040490140597,S1,observed,matched,17947.0,matched,observed,interim_s1_only,33.3,False,BOTH,4350.6007,0.2546,ok,,64.6136,NDWI,fs1-3016a20fd3ad
E092::cooch%20behar,E092,2019-0331-IND,2019-07-14,West Bengal,Cooch Behar,1071.1594,0.3258,3288.1312386460245,S1,observed,matched,76128533B64156747739715,matched,observed,interim_s1_only,100.0,False,BOTH,3131.2864,0.3421,unavailable,,1071.1594,S1,fs1-3016a20fd3ad
E092::dakshin%20dinajpur,E092,2019-0331-IND,2019-07-14,West Bengal,Dakshin Dinajpur,860.2229,0.4081,2107.683120443892,S1,observed,matched,70290.0,matched,observed,interim_s1_only,61.1,False,BOTH,1989.8222,0.4323,ok,,860.2229,S1,fs1-3016a20fd3ad
E092::darjeeling,E092,2019-0331-IND,2019-07-14,West Bengal,Darjeeling,39.8227,0.0191,2082.4452472301264,S1,observed,matched,76128533B17109302371020,matched,observed,interim_s1_only,38.9,True,BOTH,826.6807,0.0482,ok,,1.27,SITS_NDWI,fs1-3016a20fd3ad
E092::east%20medinipur,E092,2019-0331-IND,2019-07-14,West Bengal,East Medinipur,159.372,0.0379,4206.535570897585,S1,observed,matched,76128533B25373378863054,matched,observed,interim_s1_only,54.0,False,BOTH,3810.954,0.0418,ok,,34.5026,NDWI,fs1-3016a20fd3ad
E092::hooghly,E092,2019-0331-IND,2019-07-14,West Bengal,Hooghly,99.6714,0.0316,3153.550053477295,S1,observed,matched,76128533B81857725777974,matched,observed,interim_s1_only,48.9,True,BOTH,2927.0037,0.0341,ok,,3.9959,SITS_NDWI,fs1-3016a20fd3ad
E092::howrah,E092,2019-0331-IND,2019-07-14,West Bengal,Howrah,49.9374,0.0344,1451.5753227599494,S1,observed,matched,76128533B22077262393417,matched,observed,interim_s1_only,45.6,False,BOTH,1320.4393,0.0378,ok,,5.1772,NDWI,fs1-3016a20fd3ad
E092::jalpaiguri,E092,2019-0331-IND,2019-07-14,West Bengal,Jalpaiguri,1016.9423,0.164,6200.341009430311,S1,observed,matched,17951.0,matched,observed,interim_s1_only,76.2,False,BOTH,5492.7966,0.1851,ok,,1016.9423,S1,fs1-3016a20fd3ad
E092::jhargram,E092,2019-0331-IND,2019-07-14,West Bengal,Jhargram,58.2874,0.0188,3096.557448030717,S1,observed,matched,76128533B24861976740713,matched,observed,interim_s1_only,19.7,True,BOTH,2836.6669,0.0205,ok,,2.932,NDWI,fs1-3016a20fd3ad
E092::kalimpong,E092,2019-0331-IND,2019-07-14,West Bengal,Kalimpong,0.338,0.0003,1110.1333982291185,S1,observed,matched,76128533B78458325839103,matched,observed,interim_s1_only,75.7,True,BOTH,73.9352,0.0046,ok,,0.338,S1,fs1-3016a20fd3ad
E092::kolkata,E092,2019-0331-IND,2019-07-14,West Bengal,Kolkata,0.1868,0.002,91.84529866788924,S1,observed,matched,70292.0,matched,observed,interim_s1_only,40.1,True,BOTH,78.8807,0.0024,ok,,0.9055,NDWI,fs1-3016a20fd3ad
E092::malda,E092,2019-0331-IND,2019-07-14,West Bengal,Malda,851.4557,0.2385,3569.571917709693,S1,observed,matched,76128533B36734405131975,matched,observed,interim_s1_only,29.2,False,BOTH,3262.3654,0.261,ok,,231.2342,NDWI,fs1-3016a20fd3ad
E092::murshidabad,E092,2019-0331-IND,2019-07-14,West Bengal,Murshidabad,886.6365,0.162,5473.753950605631,S1,observed,matched,17955.0,matched,observed,interim_s1_only,39.0,False,BOTH,5136.0442,0.1726,ok,,28.4212,SITS_NDWI,fs1-3016a20fd3ad
E092::nadia,E092,2019-0331-IND,2019-07-14,West Bengal,Nadia,56.7001,0.0142,3995.2318634205153,S1,observed,matched,17956.0,matched,observed,interim_s1_only,21.8,True,BOTH,3646.9459,0.0155,ok,,11.7795,NDWI,fs1-3016a20fd3ad
E092::north%2024%20parganas,E092,2019-0331-IND,2019-07-14,West Bengal,North 24 Parganas,125.4763,0.0209,6006.604976683008,S1,observed,matched,70293.0,matched,observed,interim_s1_only,34.3,False,BOTH,5030.4328,0.0249,ok,,6.5114,SITS_NDWI,fs1-3016a20fd3ad
E092::paschim%20bardhaman,E092,2019-0331-IND,2019-07-14,West Bengal,Paschim Bardhaman,31.6733,0.0193,1638.342752616779,S1,observed,matched,76128533B60845263086042,matched,observed,interim_s1_only,13.1,True,BOTH,1491.1966,0.0212,ok,,4.3271,SITS_NDWI,fs1-3016a20fd3ad
E092::purba%20bardhaman,E092,2019-0331-IND,2019-07-14,West Bengal,Purba Bardhaman,484.8423,0.0898,5396.808202076744,S1,observed,matched,76128533B59121537940607,matched,observed,interim_s1_only,21.0,True,BOTH,5222.3159,0.0928,ok,,80.4588,NDWI,fs1-3016a20fd3ad
E092::purulia,E092,2019-0331-IND,2019-07-14,West Bengal,Purulia,83.0804,0.0133,6255.530346174724,S1,observed,matched,76128533B16811573188243,matched,observed,interim_s1_only,6.1,True,BOTH,5092.3092,0.0163,ok,,7.5505,SITS_NDWI_RESTORED,fs1-3016a20fd3ad
E092::south%2024%20parganas,E092,2019-0331-IND,2019-07-14,West Bengal,South 24 Parganas,214.8572,0.039,5503.307786632012,S1,observed,matched,70294.0,matched,observed,interim_s1_only,36.2,False,BOTH,4761.6074,0.0451,ok,,35.2917,SITS_NDWI,fs1-3016a20fd3ad
E092::uttar%20dinajpur,E092,2019-0331-IND,2019-07-14,West Bengal,Uttar Dinajpur,1006.3228,0.2998,3356.268468886421,S1,observed,matched,70295.0,matched,observed,interim_s1_only,55.1,False,BOTH,3168.8271,0.3176,ok,,178.5745,NDWI,fs1-3016a20fd3ad
E092::west%20medinipur,E092,2019-0331-IND,2019-07-14,West Bengal,West Medinipur,173.2895,0.0276,6284.990303075887,S1,observed,matched,76128533B88812350838807,matched,observed,interim_s1_only,54.5,True,BOTH,6123.409,0.0283,ok,,5.5352,NDWI,fs1-3016a20fd3ad
E093::alappuzha,E093,2019-0383-IND,2019-08-12,Kerala,Alappuzha,55.3574,0.042,1316.6907112011845,S1,observed,matched,70298.0,matched,observed,interim_s1_only,96.9,False,DESCENDING,1087.5384,0.0509,ok,,55.3574,S1,fs1-3016a20fd3ad
E093::ernakulam,E093,2019-0383-IND,2019-08-12,Kerala,Ernakulam,8.3475,0.0036,2305.474714394872,S1,observed,matched,17699.0,matched,observed,interim_s1_only,83.9,False,DESCENDING,1224.6103,0.0068,ok,,8.3475,S1,fs1-3016a20fd3ad
E093::idukki,E093,2019-0383-IND,2019-08-12,Kerala,Idukki,3.7881,0.0008,5010.411036324633,S1,observed,matched,17700.0,matched,observed,interim_s1_only,94.9,True,DESCENDING,480.7175,0.0079,unavailable,,3.7881,S1,fs1-3016a20fd3ad
E093::kannur,E093,2019-0383-IND,2019-08-12,Kerala,Kannur,1.8182,0.0006,2812.193678917521,S1,observed,matched,17698.0,matched,observed,interim_s1_only,51.3,True,DESCENDING,1003.4021,0.0018,ok,,1.2146,NDWI,fs1-3016a20fd3ad
E093::kasaragod,E093,2019-0383-IND,2019-08-12,Kerala,Kasaragod,2.3852,0.0012,1972.6636827859088,S1,observed,matched,17701.0,matched,observed,interim_s1_only,82.0,True,BOTH,703.4457,0.0034,ok,,2.3852,S1,fs1-3016a20fd3ad
E093::kottayam,E093,2019-0383-IND,2019-08-12,Kerala,Kottayam,31.3028,0.0146,2143.385583622296,S1,observed,matched,17702.0,matched,observed,interim_s1_only,97.1,False,DESCENDING,887.901,0.0353,ok,,31.3028,S1,fs1-3016a20fd3ad
E093::kozhikode,E093,2019-0383-IND,2019-08-12,Kerala,Kozhikode,1.5005,0.0007,2285.6176079375005,S1,observed,matched,17703.0,matched,observed,interim_s1_only,65.6,True,DESCENDING,881.0315,0.0017,ok,,1.5005,S1,fs1-3016a20fd3ad
E093::malappuram,E093,2019-0383-IND,2019-08-12,Kerala,Malappuram,7.7448,0.0022,3517.427723973104,S1,observed,matched,17704.0,matched,observed,interim_s1_only,93.1,True,DESCENDING,1353.5315,0.0057,ok,,7.7448,S1,fs1-3016a20fd3ad
E093::pathanamthitta,E093,2019-0383-IND,2019-08-12,Kerala,Pathanamthitta,4.4182,0.0017,2663.6118314901764,S1,observed,matched,76128533B29330052395581,matched,observed,interim_s1_only,87.5,True,DESCENDING,492.0105,0.009,ok,,4.4182,S1,fs1-3016a20fd3ad
E093::thrissur,E093,2019-0383-IND,2019-08-12,Kerala,Thrissur,22.6573,0.0076,2961.767200211148,S1,observed,matched,17708.0,matched,observed,interim_s1_only,77.6,False,DESCENDING,1501.3132,0.0151,ok,,22.6573,S1,fs1-3016a20fd3ad
E093::wayanad,E093,2019-0383-IND,2019-08-12,Kerala,Wayanad,3.0212,0.0014,2130.300649398313,S1,observed,matched,17710.0,matched,observed,interim_s1_only,90.3,True,DESCENDING,520.2411,0.0058,ok,,3.0212,S1,fs1-3016a20fd3ad
E094::kolhapur,E094,2019-0383-IND,2019-08-12,Maharashtra,Kolhapur,,,7680.572392490604,NONE,missing,matched,17769.0,matched,missing,no_s1,100.0,,DESCENDING,4339.6371,,unavailable,,,NONE,fs1-3016a20fd3ad
E094::sangli,E094,2019-0383-IND,2019-08-12,Maharashtra,Sangli,63.9976,0.0075,8563.308722938114,S1,observed,matched,17780.0,matched,observed,interim_s1_only,84.2,True,DESCENDING,7362.7661,0.0087,ok,,63.9976,S1,fs1-3016a20fd3ad
E095::balangir,E095,2019-0383-IND,2019-08-12,Odisha,Balangir,59.3213,0.009,6589.423663538448,S1,observed,matched,76128533B44395557448920,matched,observed,interim_s1_only,85.3,True,DESCENDING,4997.6022,0.0119,ok,,59.3213,S1,fs1-3016a20fd3ad
E095::kalahandi,E095,2019-0383-IND,2019-08-12,Odisha,Kalahandi,41.476,0.0052,7938.930130032871,S1,observed,matched,17812.0,matched,observed,interim_s1_only,44.8,True,DESCENDING,4516.9205,0.0092,ok,,5.0316,NDWI,fs1-3016a20fd3ad
E095::kandhamal,E095,2019-0383-IND,2019-08-12,Odisha,Kandhamal,24.2991,0.003,8088.528530440674,S1,observed,matched,70217.0,matched,observed,interim_s1_only,29.1,True,DESCENDING,1833.216,0.0133,ok,,1.6714,NDWI,fs1-3016a20fd3ad
E095::nuapada,E095,2019-0383-IND,2019-08-12,Odisha,Nuapada,16.6862,0.0043,3881.856999707553,S1,observed,matched,70223.0,matched,observed,interim_s1_only,100.0,True,DESCENDING,2243.6434,0.0074,unavailable,,16.6862,S1,fs1-3016a20fd3ad
E095::subarnapur,E095,2019-0383-IND,2019-08-12,Odisha,Subarnapur,56.5929,0.024,2356.718060827676,S1,observed,matched,76128533B6884509901047,matched,observed,interim_s1_only,21.8,True,DESCENDING,2125.5315,0.0266,ok,,28.9791,SITS_NDWI,fs1-3016a20fd3ad
E096::birbhum,E096,2019-0383-IND,2019-08-12,West Bengal,Birbhum,1110.3094,0.2432,4566.040490140597,S1,observed,matched,17947.0,matched,observed,interim_s1_only,63.9,False,BOTH,4350.6007,0.2552,ok,,1110.3094,S1,fs1-3016a20fd3ad
E096::darjeeling,E096,2019-0383-IND,2019-08-12,West Bengal,Darjeeling,3.7669,0.0018,2082.445247229802,S1,observed,matched,76128533B17109302371020,matched,observed,interim_s1_only,71.2,True,BOTH,826.6807,0.0046,ok,,3.7669,S1,fs1-3016a20fd3ad
E096::kalimpong,E096,2019-0383-IND,2019-08-12,West Bengal,Kalimpong,0.2433,0.0002,1110.133398229132,S1,observed,matched,76128533B78458325839103,matched,observed,interim_s1_only,94.0,True,BOTH,73.9352,0.0033,ok,,0.2433,S1,fs1-3016a20fd3ad
E096::nadia,E096,2019-0383-IND,2019-08-12,West Bengal,Nadia,72.2368,0.0181,3995.2318634205153,S1,observed,matched,17956.0,matched,observed,interim_s1_only,90.4,True,BOTH,3646.9459,0.0198,ok,,72.2368,S1,fs1-3016a20fd3ad
E097::belagavi,E097,2019-0499-IND,2019-10-19,Karnataka,Belagavi,144.2015,0.0107,13437.79374447446,S1,observed,matched,76128533B74319098136622,matched,observed,interim_s1_only,31.6,True,DESCENDING,10911.9771,0.0132,ok,,32.2466,NDWI,fs1-3016a20fd3ad
E097::gadag,E097,2019-0499-IND,2019-10-19,Karnataka,Gadag,89.1879,0.0192,4647.273331660636,S1,observed,matched,70163.0,matched,observed,interim_s1_only,17.9,True,BOTH,4305.9468,0.0207,ok,,6.0211,NDWI,fs1-3016a20fd3ad
E097::koppal,E097,2019-0499-IND,2019-10-19,Karnataka,Koppal,60.0394,0.0108,5575.478276779294,S1,observed,matched,70165.0,matched,observed,interim_s1_only,12.3,True,BOTH,5066.6839,0.0118,ok,,12.1456,NDWI,fs1-3016a20fd3ad
E098::alappuzha,E098,2019-0499-IND,2019-10-19,Kerala,Alappuzha,43.0215,0.0327,1316.6907112011845,S1,observed,matched,70298.0,matched,observed,interim_s1_only,99.5,False,DESCENDING,1087.5384,0.0396,ok,,43.0215,S1,fs1-3016a20fd3ad
E098::ernakulam,E098,2019-0499-IND,2019-10-19,Kerala,Ernakulam,13.2813,0.0058,2305.474714394872,S1,observed,matched,17699.0,matched,observed,interim_s1_only,92.2,False,DESCENDING,1224.6103,0.0108,ok,,13.2813,S1,fs1-3016a20fd3ad
E098::kannur,E098,2019-0499-IND,2019-10-19,Kerala,Kannur,3.9154,0.0014,2812.193678917521,S1,observed,matched,17698.0,matched,observed,interim_s1_only,100.0,True,DESCENDING,1003.4021,0.0039,unavailable,,3.9154,S1,fs1-3016a20fd3ad
E098::kasaragod,E098,2019-0499-IND,2019-10-19,Kerala,Kasaragod,5.7029,0.0029,1972.6636827859088,S1,observed,matched,17701.0,matched,observed,interim_s1_only,93.7,True,BOTH,703.4457,0.0081,ok,,5.7029,S1,fs1-3016a20fd3ad
E098::kollam,E098,2019-0499-IND,2019-10-19,Kerala,Kollam,2.5313,0.0011,2363.0186325698423,S1,observed,matched,17707.0,matched,observed,interim_s1_only,100.0,True,DESCENDING,826.5589,0.0031,unavailable,,2.5313,S1,fs1-3016a20fd3ad
E098::kottayam,E098,2019-0499-IND,2019-10-19,Kerala,Kottayam,41.233,0.0192,2143.385583622296,S1,observed,matched,17702.0,matched,observed,interim_s1_only,100.0,False,DESCENDING,887.901,0.0464,unavailable,,41.233,S1,fs1-3016a20fd3ad
E098::palakkad,E098,2019-0499-IND,2019-10-19,Kerala,Palakkad,41.7447,0.0093,4489.876823790321,S1,observed,matched,17705.0,matched,observed,interim_s1_only,98.9,True,DESCENDING,1777.7514,0.0235,ok,,41.7447,S1,fs1-3016a20fd3ad
E098::thiruvananthapuram,E098,2019-0499-IND,2019-10-19,Kerala,Thiruvananthapuram,1.3458,0.0007,2047.560453755721,S1,observed,matched,17709.0,matched,observed,interim_s1_only,100.0,True,DESCENDING,719.775,0.0019,unavailable,,1.3458,S1,fs1-3016a20fd3ad
E098::thrissur,E098,2019-0499-IND,2019-10-19,Kerala,Thrissur,38.8918,0.0131,2961.767200211148,S1,observed,matched,17708.0,matched,observed,interim_s1_only,90.2,False,DESCENDING,1501.3132,0.0259,ok,,38.8918,S1,fs1-3016a20fd3ad
E100::puducherry,E100,2019-0574-IND,2019-11-29,Puducherry,Puducherry,3.2266,0.0161,199.99944279980937,S1,observed,matched,70228.0,matched,observed,interim_s1_only,1.6,True,DESCENDING,176.2038,0.0183,ok,,1.146,NDWI,fs1-3016a20fd3ad
E101::coimbatore,E101,2019-0574-IND,2019-11-29,Tamil Nadu,Coimbatore,6.8141,0.0009,7435.549976623285,S1,observed,matched,17867.0,matched,observed,interim_s1_only,4.0,True,DESCENDING,5271.3636,0.0013,ok,,5.2528,SITS_NDWI,fs1-3016a20fd3ad
E101::cuddalore,E101,2019-0574-IND,2019-11-29,Tamil Nadu,Cuddalore,250.8783,0.0654,3834.148317022688,S1,observed,matched,70243.0,matched,observed,interim_s1_only,25.3,False,DESCENDING,3614.8545,0.0694,ok,,17.7097,SITS_NDWI_RESTORED,fs1-3016a20fd3ad
E101::nagapattinam,E101,2019-0574-IND,2019-11-29,Tamil Nadu,Nagapattinam,216.8688,0.0439,4937.704421608838,S1,observed,matched,70247.0,matched,observed,interim_s1_only,47.3,False,DESCENDING,4691.9213,0.0462,ok,,2.5825,SITS_NDWI,fs1-3016a20fd3ad
